"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Factorized Hidden Layer Adaptation for Deep Neural Network Based Acoustic Modeling","L. Samarakoon; K. C. Sim","the Department of Computer Science, National University of Singapore, Singapore; Google, Inc., USA","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2016","24","12","2241","2250","In this paper, we propose the factorized hidden layer (FHL) approach to adapt the deep neural network (DNN) acoustic models for automatic speech recognition (ASR). FHL aims at modeling speaker dependent (SD) hidden layers by representing an SD affine transformation as a linear combination of bases. The combination weights are low-dimensional speaker parameters that can be initialized using speaker representations like i-vectors and then reliably refined in an unsupervised adaptation fashion. Therefore, our method provides an efficient way to perform both adaptive training and (test-time) adaptation. Experimental results have shown that the FHL adaptation improves the ASR performance significantly, compared to the standard DNN models, as well as other state-of-the-art DNN adaptation approaches, such as training with the speaker-normalized CMLLR features, speaker-aware training using i-vector and learning hidden unit contributions (LHUC). For Aurora 4, FHL achieves 3.8% and 2.3% absolute improvements over the standard DNNs trained on the LDA + STC and CMLLR features, respectively. It also achieves 1.7% absolute performance improvement over a system that combines the i-vector adaptive training with LHUC adaptation. For the AMI dataset, FHL achieved 1.4% and 1.9% absolute improvements over the sequence-trained CMLLR baseline systems, for the IHM and SDM tasks, respectively.","","","10.1109/TASLP.2016.2601146","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7546852","Automatic speech recognition;deep neural networks;speaker adaptation","Adaptation models;Training;Hidden Markov models;Acoustics;Mathematical model;Standards;Interpolation","neural nets;speech recognition","factorized hidden layer adaptation;deep neural network;FHL;DNN acoustic models;automatic speech recognition;ASR;speaker dependent;SD hidden layers;speaker parameters;speaker representations;unsupervised adaptation fashion;learning hidden unit contributions;LHUC","","22","76","","","","","IEEE","IEEE Journals"
"Visual Saliency Detection Based on Multiscale Deep CNN Features","G. Li; Y. Yu","Sun Yat-sen University, Guangzhou, China; Department of Computer Science, The University of Hong Kong, Hong Kong","IEEE Transactions on Image Processing","","2016","25","11","5012","5024","Visual saliency is a fundamental problem in both cognitive and computational sciences, including computer vision. In this paper, we discover that a high-quality visual saliency model can be learned from multiscale features extracted using deep convolutional neural networks (CNNs), which have had many successes in visual recognition tasks. For learning such saliency models, we introduce a neural network architecture, which has fully connected layers on top of CNNs responsible for feature extraction at three different scales. The penultimate layer of our neural network has been confirmed to be a discriminative high-level feature vector for saliency detection, which we call deep contrast feature. To generate a more robust feature, we integrate handcrafted low-level features with our deep contrast feature. To promote further research and evaluation of visual saliency models, we also construct a new large database of 4447 challenging images and their pixelwise saliency annotations. Experimental results demonstrate that our proposed method is capable of achieving the state-of-the-art performance on all public benchmarks, improving the F-measure by 6.12% and 10%, respectively, on the DUT-OMRON data set and our new data set (HKU-IS), and lowering the mean absolute error by 9% and 35.3%, respectively, on these two data sets.","","","10.1109/TIP.2016.2602079","Hong Kong Postgraduate Fellowship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7548372","Convolutional neural networks;saliency detection;deep contrast feature","Feature extraction;Visualization;Computational modeling;Image color analysis;Biological neural networks;Semantics","feature extraction;image recognition;neural nets;vectors","visual saliency detection model;multiscale deep CNN feature extraction;computer vision;convolutional neural network;visual recognition;discriminative high-level feature vector;DUT-OMRON data set;HKU-IS","","92","56","","","","","IEEE","IEEE Journals"
"Unseen Noise Estimation Using Separable Deep Auto Encoder for Speech Enhancement","M. Sun; X. Zhang; H. Van hamme; T. F. Zheng","Lab of Intelligent Information Processing, PLA University of Science and Technology, Nanjing, China; Lab of Intelligent Information Processing, PLA University of Science and Technology, Nanjing, China; Speech Processing Research Group, Electrical Engineering Department (ESAT), KU Leuven, Leuven, Belgium; Research Institute of Information Technology, Tsinghua University, Beijing, China","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2016","24","1","93","104","Unseen noise estimation is a key yet challenging step to make a speech enhancement algorithm work in adverse environments. At worst, the only prior knowledge we know about the encountered noise is that it is different from the involved speech. Therefore, by subtracting the components which cannot be adequately represented by a well defined speech model, the noises can be estimated and removed. Given the good performance of deep learning in signal representation, a deep auto encoder (DAE) is employed in this work for accurately modeling the clean speech spectrum. In the subsequent stage of speech enhancement, an extra DAE is introduced to represent the residual part obtained by subtracting the estimated clean speech spectrum (by using the pre-trained DAE) from the noisy speech spectrum. By adjusting the estimated clean speech spectrum and the unknown parameters of the noise DAE, one can reach a stationary point to minimize the total reconstruction error of the noisy speech spectrum. The enhanced speech signal is thus obtained by transforming the estimated clean speech spectrum back into time domain. The above proposed technique is called separable deep auto encoder (SDAE). Given the under-determined nature of the above optimization problem, the clean speech reconstruction is confined in the convex hull spanned by a pre-trained speech dictionary. New learning algorithms are investigated to respect the non-negativity of the parameters in the SDAE. Experimental results on TIMIT with 20 noise types at various noise levels demonstrate the superiority of the proposed method over the conventional baselines.","","","10.1109/TASLP.2015.2498101","Natural Science Foundation of China; Natural Science Foundation of Jiangsu Province; KULeuven research; National Natural Science Foundation of China; National Basic Research Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7320993","Deep auto encoder;source separation;speech enhancement;unseen noise compensation","Speech enhancement;Hidden Markov models;Training;Noise measurement","convex programming;signal representation;speech enhancement","unseen noise estimation;separable deep auto encoder;speech enhancement;signal representation;noisy speech spectrum;enhanced speech signal;clean speech reconstruction;convex hull;pre-trained speech dictionary","","28","30","","","","","IEEE","IEEE Journals"
"Cluster Adaptive Training for Deep Neural Network Based Acoustic Model","T. Tan; Y. Qian; K. Yu","Computer Science and Engineering Department, Shanghai Jiao Tong University, Shanghai, China; Computer Science and Engineering Department, Shanghai Jiao Tong University, Shanghai, China; Computer Science and Engineering Department, Shanghai Jiao Tong University, Shanghai, China","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2016","24","3","459","468","Although context-dependent DNN-HMM systems have achieved significant improvements over GMM-HMM systems, significant performance degradation has been observed if the acoustic condition of the test data mismatches that of the training data. Hence, adaptation and adaptive training of DNN are of great research interest. Previous DNN adaptation works mainly focus on adapting parameters of a single DNN by applying linear transformations to feature or hidden-layer output; introducing vector representation of non-speech variability into the input. In these methods, large number of parameters are required to be estimated during adaptation. In this paper, the cluster adaptive training (CAT) framework is employed for DNN adaptive training. Here, multiple weight matrices are constructed to form the basis of a canonical parametric space. During adaptation, for a new acoustic condition, an interpolation vector is estimated to combine the weight basis into a single adapted weight matrix. Since only the interpolation vector need to be estimated during adaptation, the number of updated parameters is much smaller than existing DNN adaptation methods. The CAT-DNN approach was evaluated on an English switchboard task in unsupervised adaptation mode. It achieved significant WER reductions over the unadapted DNN-HMM, relative 7.6% to 10.6%, with only 10 parameters.","","","10.1109/TASLP.2015.2511922","China NSFC Project; JiangSu NSF Project; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7364207","Adaptation;cluster adaptive training;deep neural network","Hidden Markov models;Training;Adaptation models;Interpolation;Acoustics;Mathematical model;Speech","Gaussian processes;hidden Markov models;interpolation;learning (artificial intelligence);matrix algebra;mixture models;neural nets;pattern clustering;speech recognition","deep neural network based acoustic model;context-dependent DNN-HMM system;GMM-HMM system;speech recognition;WER reduction;unsupervised adaptation mode;English switchboard task;interpolation vector;canonical parametric space;multiple weight matrices;cluster adaptive training framework;CAT-DNN approach;linear transformation;performance degradation","","18","38","","","","","IEEE","IEEE Journals"
"Temporal Pattern Recognition in Gait Activities Recorded With a Footprint Imaging Sensor System","O. Costilla-Reyes; P. Scully; K. B. Ozanyan","School of Electrical and Electronic Engineering, Photon Science Institute, University of Manchester, Manchester, U.K.; School of Chemical Engineering and Analytical Science, Photon Science Institute, University of Manchester, Manchester, U.K.; School of Electrical and Electronic Engineering, Photon Science Institute, University of Manchester, Manchester, U.K.","IEEE Sensors Journal","","2016","16","24","8815","8822","In this paper, we assess the capability of a unique unobtrusive footprint imaging sensor system, based on plastic optical fiber technology, to allow efficient gait analysis from time domain sensor data by pattern recognition techniques. Trial gait classification experiments are executed as ten manners of walking, affecting the amplitude and frequency characteristics of the temporal signals. The data analysis involves the design of five temporal features, subsequently analyzed in 14 different machine learning models, representing linear, non-linear, ensemble, and deep learning models. The model performance is presented as cross-validated accuracy scores for the best model-feature combinations, along with the optimal hyper-parameters for each of them. The best classification performance was observed for a random forest model with the adjacent mean feature, yielding a mean validation score of 90.84% ± 2.46%. We conclude that the floor sensor system is capable of detecting changes in gait by means of pattern recognition techniques applied in the time domain. This suggests that the footprint imaging sensor system is suitable for gait analysis applications ranging from healthcare to security.","","","10.1109/JSEN.2016.2583260","U.K. Engineering and Physical Sciences Research Council through the Knowledge Transfer Scheme; Consejo Nacional de Ciencia y Tecnología; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7496802","Floor sensor;sensor fusion;gait analysis;pattern recognition;machine learning","Sensor systems;Legged locomotion;Imaging;Intelligent sensors;Floors;Optical fibers","biomedical optical imaging;fibre optic sensors;gait analysis;image classification;learning (artificial intelligence);medical image processing","temporal pattern recognition;gait activities;footprint imaging sensor system;plastic optical fiber technology;time domain sensor data;gait classification experiments;walking;temporal signals;machine learning models;nonlinear model;ensemble model;deep learning model;model-feature combinations;random forest model;healthcare","","15","27","","","","","IEEE","IEEE Journals"
"Driver state estimation by convolutional neural network using multimodal sensor data","S. Lim; J. H. Yang","Kookmin University, Korea; Kookmin University, Korea","Electronics Letters","","2016","52","17","1495","1497","A driver state estimation algorithm that uses multimodal vehicular and physiological sensor data is proposed. Deep learning is applied to the fused multimodal data rather than each modality being treated as a different feature. A convolutional neural network model is developed and the driver state estimation algorithm is implemented using Google TensorFlow. The results show that deep learning is a very promising approach for driver state estimation compared with previously studied algorithms, such as dynamic Bayesian networks.","","","10.1049/el.2016.1393","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7535149","","","driver information systems;learning (artificial intelligence);neural nets;sensor fusion;state estimation","Google TensorFlow;convolutional neural network model;deep learning;physiological sensor data;multimodal vehicular data;driver state estimation algorithm;multimodal sensor data","","3","6","","","","","IET","IET Journals"
"Understanding Innovation Engines: Automated Creativity and Improved Stochastic Optimization via Deep Learning","A. Nguyen; J. Yosinski; J. Clune","University of Wyoming anguyen8@uwyo.edu; Cornell University & Geometric Intelligence jason@geometricintelligence.com; University of Wyoming jeffclune@uwyo.edu","Evolutionary Computation","","2016","24","3","545","572","The Achilles Heel of stochastic optimization algorithms is getting trapped on local optima. Novelty Search mitigates this problem by encouraging exploration in all interesting directions by replacing the performance objective with a reward for novel behaviors. This reward for novel behaviors has traditionally required a human-crafted, behavioral distance function. While Novelty Search is a major conceptual breakthrough and outperforms traditional stochastic optimization on certain problems, it is not clear how to apply it to challenging, high-dimensional problems where specifying a useful behavioral distance function is difficult. For example, in the space of images, how do you encourage novelty to produce hawks and heroes instead of endless pixel static? Here we propose a new algorithm, the Innovation Engine, that builds on Novelty Search by replacing the human-crafted behavioral distance with a Deep Neural Network (DNN) that can recognize interesting differences between phenotypes. The key insight is that DNNs can recognize similarities and differences between phenotypes at an abstract level, wherein novelty means interesting novelty. For example, a DNN-based novelty search in the image space does not explore in the low-level pixel space, but instead creates a pressure to create new types of images (e.g., churches, mosques, obelisks, etc.). Here, we describe the long-term vision for the Innovation Engine algorithm, which involves many technical challenges that remain to be solved. We then implement a simplified version of the algorithm that enables us to explore some of the algorithm’s key motivations. Our initial results, in the domain of images, suggest that Innovation Engines could ultimately automate the production of endless streams of interesting solutions in any domain: for example, producing intelligent software, robot controllers, optimized physical components, and art.","","","10.1162/EVCO_a_00189","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7570499","Genetic algorithms;deep neural networks;CPPNs;MAP-Elites","","","","","4","","","","","","MITP",""
"A Joint Training Framework for Robust Automatic Speech Recognition","Z. Wang; D. Wang","Department of Computer Science and Engineering, The Ohio State University, Columbus, OH, USA; Department of Computer Science and Engineering, The Ohio State University, Columbus, OH, USA","IEEE/ACM Transactions on Audio, Speech, and Language Processing","","2016","24","4","796","806","Robustness against noise and reverberation is critical for ASR systems deployed in real-world environments. In robust ASR, corrupted speech is normally enhanced using speech separation or enhancement algorithms before recognition. This paper presents a novel joint training framework for speech separation and recognition. The key idea is to concatenate a deep neural network (DNN) based speech separation frontend and a DNN-based acoustic model to build a larger neural network, and jointly adjust the weights in each module. This way, the separation frontend is able to provide enhanced speech desired by the acoustic model and the acoustic model can guide the separation frontend to produce more discriminative enhancement. In addition, we apply sequence training to the jointly trained DNN so that the linguistic information contained in the acoustic and language models can be back-propagated to influence the separation frontend at the training stage. To further improve the robustness, we add more noise- and reverberation-robust features for acoustic modeling. At the test stage, utterance-level unsupervised adaptation is performed to adapt the jointly trained network by learning a linear transformation of the input of the separation frontend. The resulting sequence-discriminative jointly-trained multistream system with run-time adaptation achieves 10.63% average word error rate (WER) on the test set of the reverberant and noisy CHiME-2 dataset (task-2), which represents the best performance on this dataset and a 22.75% error reduction over the best existing method.","","","10.1109/TASLP.2016.2528171","NSF; AFOSR; Ohio Supercomputer Center; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7403942","CHiME-2;deep neural networks (DNN);joint training;robust automatic speech recognition;speech separation;time-frequency masking;CHiME-2;deep neural networks (DNN);joint training;robust automatic speech recognition;speech separation;time-frequency masking","Speech;Acoustics;Training;Speech recognition;Robustness;Noise measurement;Spectrogram","backpropagation;neural nets;speech enhancement;speech recognition;unsupervised learning","joint training framework;robust automatic speech recognition;ASR systems;speech enhancement algorithm;deep neural network based speech separation frontend;DNN- based acoustic model;acoustic modeling;noise-robust features;reverberation-robust features;utterance-level unsupervised adaptation;sequence-discriminative jointly-trained multistream system;run-time adaptation;word error rate;noisy CHiME-2 dataset","","35","58","","","","","IEEE","IEEE Journals"
"Multi-View 3D Object Retrieval With Deep Embedding Network","H. Guo; J. Wang; Y. Gao; J. Li; H. Lu","National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences; National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences; Key Laboratory for Information System Security, Ministry of Education, Tsinghua National Laboratory for Information Science and Technology (TNList), School of Software, Tsinghua University, Beijing, China; Beijing Engineering Research Center for IoT Software and Systems, School of Software Engineering, Beijing University of Technology, Beijing, China; National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences","IEEE Transactions on Image Processing","","2016","25","12","5526","5537","In multi-view 3D object retrieval, each object is characterized by a group of 2D images captured from different views. Rather than using hand-crafted features, in this paper, we take advantage of the strong discriminative power of convolutional neural network to learn an effective 3D object representation tailored for this retrieval task. Specifically, we propose a deep embedding network jointly supervised by classification loss and triplet loss to map the high-dimensional image space into a low-dimensional feature space, where the Euclidean distance of features directly corresponds to the semantic similarity of images. By effectively reducing the intra-class variations while increasing the inter-class ones of the input images, the network guarantees that similar images are closer than dissimilar ones in the learned feature space. Besides, we investigate the effectiveness of deep features extracted from different layers of the embedding network extensively and find that an efficient 3D object representation should be a tradeoff between global semantic information and discriminative local characteristics. Then, with the set of deep features extracted from different views, we can generate a comprehensive description for each 3D object and formulate the multi-view 3D object retrieval as a set-to-set matching problem. Extensive experiments on SHREC'15 data set demonstrate the superiority of our proposed method over the previous state-of-the-art approaches with over 12% performance improvement.","","","10.1109/TIP.2016.2609814","863 Program; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7569026","Convolutional neural network;multi-view 3D object retrieval;triplet loss","Three-dimensional displays;Feature extraction;Two dimensional displays;Solid modeling;Shape;Semantics;Visualization","convolution;feature extraction;image capture;image classification;image matching;image representation;image retrieval;neural nets","multiview 3D object retrieval;deep embedding network;captured 2D images;convolutional neural network;3D object representation;classification loss;triplet loss;high-dimensional image space;low-dimensional feature space;Euclidean distance;image semantic similarity;input images intraclass variations;input images interclass variations;deep feature extraction;set-to-set matching problem;SHREC'15 data set","","25","46","","","","","IEEE","IEEE Journals"
"Exploring Representation Learning With CNNs for Frame-to-Frame Ego-Motion Estimation","G. Costante; M. Mancini; P. Valigi; T. A. Ciarfuglia","Department of Engineering, University of Perugia, Perugia, Italy; Department of Engineering, University of Perugia, Perugia, Italy; Department of Engineering, University of Perugia, Perugia, Italy; Department of Engineering, University of Perugia, Perugia, Italy","IEEE Robotics and Automation Letters","","2016","1","1","18","25","Visual ego-motion estimation, or briefly visual odometry (VO), is one of the key building blocks of modern SLAM systems. In the last decade, impressive results have been demonstrated in the context of visual navigation, reaching very high localization performance. However, all ego-motion estimation systems require careful parameter tuning procedures for the specific environment they have to work in. Furthermore, even in ideal scenarios, most state-of-the-art approaches fail to handle image anomalies and imperfections, which results in less robust estimates. VO systems that rely on geometrical approaches extract sparse or dense features and match them to perform frame-to-frame (F2F) motion estimation. However, images contain much more information that can be used to further improve the F2F estimation. To learn new feature representation, a very successful approach is to use deep convolutional neural networks. Inspired by recent advances in deep networks and by previous work on learning methods applied to VO, we explore the use of convolutional neural networks to learn both the best visual features and the best estimator for the task of visual ego-motion estimation. With experiments on publicly available datasets, we show that our approach is robust with respect to blur, luminance, and contrast anomalies and outperforms most state-of-the-art approaches even in nominal conditions.","","","10.1109/LRA.2015.2505717","NVIDIA Corporation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7347378","Visual Learning;Visual-Based Navigation;Visual Learning;Visual-Based Navigation","Feature extraction;Motion estimation;Simultaneous localization and mapping;Neural networks","","","","54","28","","","","","IEEE","IEEE Journals"
"Fingerprint Liveness Detection Using Convolutional Neural Networks","R. F. Nogueira; R. de Alencar Lotufo; R. Campos Machado","Department of Computer Science, New York University, New York, NY, USA; Department of Electrical and Computer Engineering, University of Campinas, Campinas, Brazil; Center for Information Technology Renato Archer, Campinas, Brazil","IEEE Transactions on Information Forensics and Security","","2016","11","6","1206","1213","With the growing use of biometric authentication systems in the recent years, spoof fingerprint detection has become increasingly important. In this paper, we use convolutional neural networks (CNNs) for fingerprint liveness detection. Our system is evaluated on the data sets used in the liveness detection competition of the years 2009, 2011, and 2013, which comprises almost 50 000 real and fake fingerprints images. We compare four different models: two CNNs pretrained on natural images and fine-tuned with the fingerprint images, CNN with random weights, and a classical local binary pattern approach. We show that pretrained CNNs can yield the state-of-the-art results with no need for architecture or hyperparameter selection. Data set augmentation is used to increase the classifiers performance, not only for deep architectures but also for shallow ones. We also report good accuracy on very small training sets (400 samples) using these large pretrained networks. Our best model achieves an overall rate of 97.1% of correctly classified samples-a relative improvement of 16% in test error when compared with the best previously published results. This model won the first prize in the fingerprint liveness detection competition 2015 with an overall accuracy of 95.5%.","","","10.1109/TIFS.2016.2520880","Conselho Nacional de Desenvolvimento Científico e Tecnológico; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7390065","Fingerprint recognition;machine learning;supervised learning;neural networks","Feature extraction;Support vector machines;Principal component analysis;Kernel;Convolution;Fingerprint recognition;Neural networks","feedforward neural nets;fingerprint identification;learning (artificial intelligence);object detection","fingerprint liveness detection;convolutional neural networks;biometric authentication systems;data sets;random weights;local binary pattern approach;fingerprint recognition;machine learning;supervised learning","","80","45","","","","","IEEE","IEEE Journals"
"Artificial Vision Techniques to Optimize Strawberry's Industrial Classification","P. Constante; A. Gordon; O. Chang; E. Pruna; F. Acuna; I. Escobar","ESPE, Univ. de las Fuerzas Armadas, Sangolqui, Ecuador; ESPE, Univ. de las Fuerzas Armadas, Sangolqui, Ecuador; ESPE, Univ. de las Fuerzas Armadas, Sangolqui, Ecuador; ESPE, Univ. de las Fuerzas Armadas, Sangolqui, Ecuador; ESPE, Univ. de las Fuerzas Armadas, Sangolqui, Ecuador; ESPE, Univ. de las Fuerzas Armadas, Sangolqui, Ecuador","IEEE Latin America Transactions","","2016","14","6","2576","2581","This research presents novel artificial vision techniques applied to the detection of features for strawberries used in the food industry. For this purpose, a computer vision system based in artificial neural networks is used, organized as a deep architecture and trained with noise compensated learning. This combination originates a strong network - object relations which makes possible the recognition of complex strawberry features under changing conditions of lightning, size and orientation. The programming uses OpenCV libraries and fruits databases captured with a webcam. The images used to train the Artificial Neural Network are defined with canny edge detection and a moving region of interest (ROI). After training, the network recognizes important features such as shape, color and anomalies. The system has been tested in real time with real images.","","","10.1109/TLA.2016.7555221","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7555221","Artificial intelligence;Artificial neural networks;Image processing;Machine vision","Webcams;Color;Neural networks;Image color analysis;Visualization;Fluorescence;High definition video","computer vision;edge detection;feature extraction;food processing industry;image classification;learning (artificial intelligence);neural nets","artificial vision technique;strawberry industrial classification;feature detection;food industry;computer vision system;artificial neural network;deep architecture;noise compensated learning;complex strawberry feature recognition;OpenCV libraries;fruit database;webcam;canny edge detection;moving region of interest;moving ROI","","2","","","","","","IEEE","IEEE Journals"
"HCP: A Flexible CNN Framework for Multi-Label Image Classification","Y. Wei; W. Xia; M. Lin; J. Huang; B. Ni; J. Dong; Y. Zhao; S. Yan","Institute of Information Science, Beijing Jiaotong University, Beijing, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electronic Engineering, Shanghai Jiaotong University, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Institute of Information Science, Beijing Jiaotong University, Beijing, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2016","38","9","1901","1907","Convolutional Neural Network (CNN) has demonstrated promising performance in single-label image classification tasks. However, how CNN best copes with multi-label images still remains an open problem, mainly due to the complex underlying object layouts and insufficient multi-label training images. In this work, we propose a flexible deep CNN infrastructure, called Hypotheses-CNN-Pooling (HCP), where an arbitrary number of object segment hypotheses are taken as the inputs, then a shared CNN is connected with each hypothesis, and finally the CNN output results from different hypotheses are aggregated with max pooling to produce the ultimate multi-label predictions. Some unique characteristics of this flexible deep CNN infrastructure include: 1) no ground-truth bounding box information is required for training; 2) the whole HCP infrastructure is robust to possibly noisy and/or redundant hypotheses; 3) the shared CNN is flexible and can be well pre-trained with a large-scale single-label image dataset, e.g., ImageNet; and 4) it may naturally output multi-label prediction results. Experimental results on Pascal VOC 2007 and VOC 2012 multi-label image datasets well demonstrate the superiority of the proposed HCP infrastructure over other state-of-the-arts. In particular, the mAP reaches 90.5% by HCP only and 93.2% after the fusion with our complementary result in [12] based on hand-crafted features on the VOC 2012 dataset.","","","10.1109/TPAMI.2015.2491929","National Basic Research Program of China; Fundamental Scientific Research Project; National NSF of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7305792","Deep Learning;CNN;Multi-label Classification","Training;Noise measurement;Neural networks;Image edge detection;Robustness;Fuses;Predictive models","image classification;image fusion;learning (artificial intelligence);neural nets","multilabel image classification;convolutional neural network;flexible deep CNN infrastructure;hypotheses-CNN-pooling;object segment hypotheses;multilabel predictions;HCP infrastructure;large-scale single-label image dataset;multilabel image datasets","","133","44","","","","","IEEE","IEEE Journals"
"Text-Attentional Convolutional Neural Network for Scene Text Detection","T. He; W. Huang; Y. Qiao; J. Yao","Chinese Academy of Sciences, Shenzhen Institutes of Advanced Technology, Shenzhen, China; Chinese Academy of Sciences, Shenzhen Institutes of Advanced Technology, Shenzhen, China; Chinese Academy of Sciences, Shenzhen Institutes of Advanced Technology, Shenzhen, China; School of Remote Sensing and Information Engineering, Wuhan University, Wuhan, China","IEEE Transactions on Image Processing","","2016","25","6","2529","2541","Recent deep learning models have demonstrated strong capabilities for classifying text and non-text components in natural images. They extract a high-level feature globally computed from a whole image component (patch), where the cluttered background information may dominate true text features in the deep representation. This leads to less discriminative power and poorer robustness. In this paper, we present a new system for scene text detection by proposing a novel text-attentional convolutional neural network (Text-CNN) that particularly focuses on extracting text-related regions and features from the image components. We develop a new learning mechanism to train the Text-CNN with multi-level and rich supervised information, including text region mask, character label, and binary text/non-text information. The rich supervision information enables the Text-CNN with a strong capability for discriminating ambiguous texts, and also increases its robustness against complicated background components. The training process is formulated as a multi-task learning problem, where low-level supervised information greatly facilitates the main task of text/non-text classification. In addition, a powerful low-level detector called contrast-enhancement maximally stable extremal regions (MSERs) is developed, which extends the widely used MSERs by enhancing intensity contrast between text patterns and background. This allows it to detect highly challenging text patterns, resulting in a higher recall. Our approach achieved promising results on the ICDAR 2013 data set, with an F-measure of 0.82, substantially improving the state-of-the-art results.","","","10.1109/TIP.2016.2547588","National Natural Science Foundation of China; Guangdong Natural Science Foundation; Shenzhen Research Program; National High-Tech Research and Development Program of China; Guangdong Research Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7442550","Maximally Stable Extremal Regions;text detector;convolutional neural networks;multi-level supervised information;multi-task learning;Maximally stable extremal regions;text detector;convolutional neural networks;multi-level supervised information;multi-task learning","Detectors;Feature extraction;Robustness;Computational modeling;Neural networks;Text recognition;Training","image enhancement;neural nets;text detection","text-attentional convolutional neural network;scene text detection;deep learning models;text region mask;character label;binary text/non-text information;ambiguous texts;contrast-enhancement maximally stable extremal regions;ICDAR 2013 data set","Algorithms;Humans;Natural Language Processing;Neural Networks (Computer)","96","63","","","","","IEEE","IEEE Journals"
"Structural Design of Convolutional Neural Networks for Steganalysis","G. Xu; H. Wu; Y. Shi","Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA; Southwest Jiaotong University, Chengdu, China; Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA","IEEE Signal Processing Letters","","2016","23","5","708","712","Recent studies have indicated that the architectures of convolutional neural networks (CNNs) tailored for computer vision may not be best suited to image steganalysis. In this letter, we report a CNN architecture that takes into account knowledge of steganalysis. In the detailed architecture, we take absolute values of elements in the feature maps generated from the first convolutional layer to facilitate and improve statistical modeling in the subsequent layers; to prevent overfitting, we constrain the range of data values with the saturation regions of hyperbolic tangent (TanH) at early stages of the networks and reduce the strength of modeling using 1×1 convolutions in deeper layers. Although it learns from only one type of noise residual, the proposed CNN is competitive in terms of detection performance compared with the SRM with ensemble classifiers on the BOSSbase for detecting S-UNIWARD and HILL. The results have implied that well-designed CNNs have the potential to provide a better detection performance in the future.","","","10.1109/LSP.2016.2548421","NJIT Faculty Seed Grant Initiative; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7444146","Convolutional neural networks (CNN);deep learning;steganalysis;forensics;Convolutional neural networks (CNNs);deep learning;forensics;steganalysis","Convolution;Kernel;Mathematical model;Data models;Neural networks;Computer architecture;Error analysis","image processing;neural nets;steganography","convolutional neural networks;CNN structural design;computer vision;image steganalysis;CNN architecture;feature maps;convolutional layer;statistical modeling;hyperbolic tangent saturation region;noise residual;SRM;ensemble classifiers;BOSSbase;S-UNIWARD detection;HILL detection","","115","37","","","","","IEEE","IEEE Journals"
