"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A carom billiard to understand special relativity","T. Doat; E. Parizot; J. Vézien","VENISE team, CNRS-LIMSI, Orsay, France; APC, Paris Diderot University, Paris, France; VENISE team, CNRS-LIMSI Orsay, France","2011 IEEE Virtual Reality Conference","","2011","","","201","202","Relativity, as introduced by Einstein, is regarded as one of the most important revolutions in the history of physics. Nevertheless, the observation of direct outcomes of this theory on mundane objects is impossible because they can only be witnessed when travelling at relative speeds approaching the velocity of light c. These effects are so counterintuitive and contradicting with our daily understanding of space and time that physics students find it hard to learn relativity beyond mathematical equations and to understand the deep implications of the theory. Advances in Computer Graphics and Interaction Technology now make it possible to actually experiment the effects of relativity in a 3D immersive environment. We propose a Virtual Reality framework to study and learn relativity as well as to develop some intuition of the relativistic effects and the quadri-dimensional reality of space-time. More precisely, an innovative rendering engine and a non-Newtonian physics engine are combined to compute relativistic effects. Experiments are proposed within a game-oriented carom billiard environment. Our work improves over previous efforts in the ability i) to render in real-time multiple relativistic objects, each moving with a different velocity vector ii) to enable interactions between objects and iii) to enable the user to interact with the objects and modify the scene dynamically. The originality of our 4D rendering engine lies in its capacity to efficiently store and retrieve non-simultaneous past space-time events that are visible by an observer at a specific location and at a given instant of his proper time.","","","10.1109/VR.2011.5759468","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5759468","","Rendering (computer graphics);Physics;Observers;Relativistic effects;Real time systems;Virtual reality","computer aided instruction;computer games;interactive systems;physics computing;rendering (computer graphics);virtual reality","special relativity;physics;computer graphics;interaction technology;3D immersive environment;virtual reality framework;quadridimensional space time reality;nonNewtonian physics engine;game oriented carom billiard environment;4D rendering engine","","5","8","","","","","IEEE","IEEE Conferences"
"Practices and Considerations on Multimedia Assisted Instruction in Higher Education","M. Zhang; Y. Zheng","Dept. of Comput. Sci., Qingdao Technol. Univ., Qingdao; NA","2009 First International Workshop on Education Technology and Computer Science","","2009","2","","948","951","It is obviously that applying multimedia assisted facilities correctly in class instruction of higher education can activate learning atmosphere, increase the variety of thought, explode studentspsila interests, advance learning efficiency and improve the effect of teaching efficiently. However, it is still a question requires experts, professionals and lecturers to keep on deep thinking that how to apply multimedia assisted facilities into instruction more effectively. Some practices and considerations on multimedia assisted instruction in higher education are presented in the paper, based on authorpsilas personal teaching and practice experiences in higher education recent years.","","","10.1109/ETCS.2009.475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4959188","Multimedia assisted instruction (MAI);Higher Education;class instruction;Practices","Computer science education;Courseware;Educational technology;Computer science;Atmosphere;Auditory system;Logic;Microcomputers;Feedback;Text processing","computer aided instruction;continuing education;multimedia computing","multimedia assisted instruction;higher education;teaching","","1","5","","","","","IEEE","IEEE Conferences"
"New strategy and techniques to cope with information overload","B. Etzel","Timecraft, Chicago, IL, USA","IEE Colloquium on Information Overload","","1995","","","2/1","210","Information overload is a real problem experienced by an increasing number of people who are coping with high levels of stress. Managers and employees have had to endure a deep recession and the accompanying redundancies. Those people who have retained their jobs now may be responsible for departed co-workers' duties as well as their duties. Technology is looked at as a solution to increasing productivity and helping employees cope with information overload. Many companies have installed computer networks and have expected employees to learn and begin using computer software programs and e-mail systems. Yet technology is only one part of the solution to managing information overload. This is the information age, but instead of feeling empowered by information and new technologies, many people are overwhelmed by the shear volume of information that they have to deal with, and the new skills they need to learn. In order to cope with information overload, and to truly increase personal efficiency, a new strategy needs to be developed, a Personal Information Management Strategy (PIM Strategy). A PIM Strategy relies on more than just useful technological or paper-based tools. While the right tools are very important to a PIM Strategy, they are not the only ingredient. The paper provides a definition of PIM.","","","10.1049/ic:19951427","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=496838","","Business data processing;Information systems;Human factors;Personnel","business data processing;information needs;information systems;human factors;personnel","information overload;worker stress;employees;jobs;productivity;computer networks;e-mail;information age;Personal Information Management Strategy;PIM Strategy","","","","","","","","IET","IET Conferences"
"Extending the undergraduate computer science curriculum to include data mining","N. Goharian; D. Grossman; N. Raju","Dept. of Comput. Sci., Illinois Inst. of Technol., Chicago, IL, USA; Dept. of Comput. Sci., Illinois Inst. of Technol., Chicago, IL, USA; NA","International Conference on Information Technology: Coding and Computing, 2004. Proceedings. ITCC 2004.","","2004","1","","251","254 Vol.1","We describe our progress extending the undergraduate computer science (CS) curriculum to include a deep understanding of data mining (DM). Instead of simply using tools involving DM, students build such a tool and learn the relevant algorithms implemented in these tools. Some novel approaches exist in our work. We include a hands-on lab setting where students use the tool they have built to perform experiments that could ultimately extend the field. Hence, undergraduates leave the course with knowledge of performing research in computer science using a scientific method. Additionally, we have a rigorous set of evaluation criteria developed by our colleagues in the psychology department that will assess how well students learn using our novel approach. We first developed and taught this course in the Spring of 2003. The evaluation results demonstrate a statistically significant improvement in the students' knowledge in this area.","","","10.1109/ITCC.2004.1286461","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1286461","","Computer science;Data mining;Psychology;Delta modulation;Springs;Databases;Curriculum development;Contracts;Information retrieval;Laboratories","educational courses;data mining;computer science education","undergraduate curriculum;data mining;computer science;educational course","","3","10","","","","","IEEE","IEEE Conferences"
"Hemodynamic correlates of visuomotor motor adaptation by functional Near Infrared Spectroscopy","R. J. Gentili; C. Hadavi; H. Ayaz; P. A. Shewokis; J. L. Contreras-Vidal","Department of Kinesiology and Graduate Program in Neuroscience and Cognitive Science, University of Maryland, College Park, 20742 USA; Department of Biology and Mathematics, University of Maryland, College Park, 20742 USA; School of Biomedical Engineering, Science, and Health Systems, Drexel University, Philadelphia, Pennsylvania 19104, USA; College of Nursing and Health Professions and the School of Biomedical Engineering, Science, and Health Systems, Drexel University, Philadelphia, Pennsylvania 19104, USA; Department of Kinesiology, Fischell Department of Bioengineering, and Graduate Program in Neuroscience and Cognitive Science, University of Maryland, College Park, 20742 USA","2010 Annual International Conference of the IEEE Engineering in Medicine and Biology","","2010","","","2918","2921","The development of rehabilitation engineering technologies such as the design of smart prosthetics necessitates a deep understanding of brain mechanisms engaged in ecological situations when human interact with new tools and/or environments. Thus, we aimed to investigate potential hemodynamic signatures reflecting the level of cognitive-motor performance and/or the internal or mental states of individuals when learning a novel tool with unknown properties. These markers were derived from functional Near Infrared Spectroscopy (fNIR) signals. Our results indicate an increased level of oxy-hemoglobin in prefrontal sensors associated with enhanced kinematics during early compared with late learning. This is consistent with previous neuroimaging studies that revealed a higher contribution of prefrontal areas during early compare to late adaptation learning. These non-invasive functional hemodynamic markers may play a role in bioengineering applications such as smart neuroprosthesis and brain monitoring where adaptive behavior is important.","","","10.1109/IEMBS.2010.5626284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5626284","","Hemodynamics;Kinematics;Electroencephalography;Induction motors;Educational institutions;Biomedical engineering;Decoding","biomechanics;bio-optics;brain;cognition;haemodynamics;infrared spectra;infrared spectroscopy;medical signal processing;molecular biophysics;optical sensors;proteins;visual perception","visuomotor motor adaptation;functional near infrared spectroscopy;oxyhemoglobin;prefrontal sensors;enhanced kinematics;brain mechanisms;noninvasive functional hemodynamic markers;internal states;mental states;rehabilitation engineering;cognitive-motor performance","Algorithms;Biomechanics;Brain Mapping;Cognition;Diagnostic Imaging;Hemodynamics;Humans;Models, Statistical;Monte Carlo Method;Motor Skills;Oxyhemoglobins;Signal Processing, Computer-Assisted;Spectroscopy, Near-Infrared;Vision, Ocular","3","23","","","","","IEEE","IEEE Conferences"
"The detection of globular clusters in galaxies as a data mining problem","M. Brescia; S. Cavuoti; M. Paolillo; G. Longo; T. Puzia","NA; NA; NA; NA; NA","Monthly Notices of the Royal Astronomical Society","","2012","421","2","1155","1165","We present an application of self-adaptive supervised learning classifiers derived from the machine learning paradigm to the identification of candidate globular clusters in deep, wide-field, single-band Hubble Space Telescope (HST) images. Several methods provided by the DAta Mining and Exploration (DAME) web application were tested and compared on the NGC 1399 HST data described by Paolillo and collaborators in a companion paper. The best results were obtained using a multilayer perceptron with quasi-Newton learning rule which achieved a classification accuracy of 98.3 per cent, with a completeness of 97.8 per cent and contamination of 1.6 per cent. An extensive set of experiments revealed that the use of accurate structural parameters (effective radius, central surface brightness) does improve the final result, but only by ∼5 per cent. It is also shown that the method is capable to retrieve also extreme sources (for instance, very extended objects) which are missed by more traditional approaches.","","","10.1111/j.1365-2966.2011.20375.x","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8174396","methods: data analysis;methods: statistical;globular clusters: general;galaxies: elliptical and lenticular, cD;galaxies: individual: NGC 1399","","","","","1","","","","","","OUP","OUP Journals"
"Current fault management trends in NASA's planetary spacecraft","L. M. Fesq","Jet Propulsion Laboratory, California Institute of Technology, 4800 Oak Grove Drive, Pasadena, 91109, USA","2009 IEEE Aerospace conference","","2009","","","1","9","Fault management for today's space missions is a complex problem, going well beyond the typical safing requirements of simpler missions. Recent missions have experienced technical issues late in the project lifecycle, associated with the development and test of fault management capabilities, resulting in both project schedule delays and cost overruns. Symptoms seem to become exaggerated in the context of deep space and planetary missions, most likely due to the need for increased autonomy and the limited communications opportunities with Earth-bound operators. These issues are expected to cause increasing challenges as the spacecraft envisioned for future missions become more capable and complex. In recognition of the importance of addressing this problem, the Discovery and New Frontiers Program Office hosted a Fault Management Workshop on behalf of NASA's Science Mission Directorate, Planetary Science Division, to bring together experts in fault management from across NASA, DoD, industry and academia. The scope of the workshop was focused on deep space and planetary robotic missions, with full recognition of the relevance of, and subsequent benefit to, Earth-orbiting missions. Three workshop breakout sessions focused the discussions to target three topics: 1) fault management architectures, 2) fault management verification and validation, and 3) fault management development practices, processes and tools. The key product of this three-day workshop is a NASA White Paper that documents lessons learned from previous missions, recommended best practices, and future opportunities for investments in the fault management domain. This paper summarizes the findings and recommendations that are captured in the white paper.","","","10.1109/AERO.2009.4839530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4839530","","Space vehicles;Space missions;NASA;Life testing;Project management;Job shop scheduling;Delay;Costs;Context;Service robots","fault location;risk management;space vehicles","NASA planetary spacecraft;space missions;project lifecycle;Earth-orbiting missions;planetary robotic missions;fault management architecture;fault management verification;fault management development practices","","1","","","","","","IEEE","IEEE Conferences"
"Optical communication system expands CORK seafloor observatory's bandwidth","N. Farr; J. Ware; C. Pontbriand; T. Hammar; M. Tivey","Applied Ocean Physics and Engineering, USA; Applied Ocean Physics and Engineering, USA; Applied Ocean Physics and Engineering, USA; Applied Ocean Physics and Engineering, USA; Geology and Geophysics, Woods Hole Oceanographic Institution, MA 02543 USA","OCEANS 2010 MTS/IEEE SEATTLE","","2010","","","1","6","An important aspect of deploying scientific sensors in the deep sea is reliable underwater communication. We have developed an optical communication system that complements and integrates with an acoustic system to provide underwater communications that is capable of high data-rates and low latency in clear water combined with long range and robustness in the presence of high turbidity. This combined optical/acoustic telemetry technology was recently tested at a CORK (Circulation Obviation Retrofit Kit) borehole observatory in the deep ocean of northeast Pacific. A CORK is a seafloor system to seal a borehole from the overlying ocean to allow the subseafloor hydrologic regime within the sediments and volcanic basement to retain its pre-drilling pressure state. CORKs are instrumented with downhole thermistor strings and pressure sensors and are typically visited on a semi-regular basis by submersible for downloading data and for collecting physical samples of subsurface fluids. We deployed the Optical Telemetry System (OTS) at the Hole 857D CORK in 2420 m water depth using the submersible ALVIN in July, 2010. The OTS was plugged into the existing underwater connector on the CORK to provide not only an optical and acoustic communication interface but also additional data storage and battery power for the CORK to sample at an increased 1 Hz data-rate. Using a CTD-mounted OTS similar to the seafloor unit we were able to establish an optical communication link at a range of 100 meters at rates of 1, 5 and 10 mega bits per second (Mbps) with no bit errors. Subsequent tests were done to establish the optical range of the various data rates and the optical power of the system. After approximately 1 week we repeated the CTD-OTS experiment and downloaded 20 Mb of data over a 5 Mbps link at a range of 80 m. The CORK-OTS will remain installed at the CORK for a year. Our Optical Telemetry System (OTS) enables faster data rates to be employed for in situ measurements that were previously limited by data download times from a submersible. The OTS also permits non submersible-equipped vessels to interrogate the CORK borehole observatory on a more frequent basis using a receiver lowered by wire from a ship of opportunity. In the future, autonomous vehicles could interrogate such seafloor observatories in a ""data-mule"" configuration and then dock at a seafloor cabled node to download data. While borehole observatories may ultimately be linked into undersea cables relaying real-time data back to shore they represent a superb opportunity to test free water optical communication methods. This application of seafloor optical communication could be used for a number of other types of seafloor sensors that may not be linked into a cabled network. The lessons learned from our CORK development efforts will go a long way towards establishing the viability of underwater optical communications for a host of autonomous seafloor sensor systems in the future.","","","10.1109/OCEANS.2010.5663951","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5663951","","Optical fiber communication;Optical receivers;Optical sensors;High speed optical techniques;Acoustics;Optical transmitters;Underwater vehicles","marine telemetry;oceanographic equipment;seafloor phenomena;underwater optical wireless communication","data download times;autonomous vehicles;data-mule configuration;free water optical communication;seafloor optical communication;autonomous seafloor sensor systems;optical communication system;Circulation Obviation Retrofit Kit;CORK seafloor observatory bandwidth;underwater communication;optical-acoustic telemetry;optical telemetry system;subseafloor hydrologic regime;downhole thermistor strings;pressure sensors;depth 2420 m;bit rate 5 Mbit/s;bit rate 10 Mbit/s","","17","9","","","","","IEEE","IEEE Conferences"
"Faculty development strategies for overcoming the “curse of knowledge”","J. Froyd; J. Layne","Texas A&M University, USA; Texas A&M University, USA","2008 38th Annual Frontiers in Education Conference","","2008","","","S4D-13","S4D-16","Research shows that novices and experts organize knowledge very differently. Experts may make huge leaps up an educational ladder of inference and often forget how to explain the reasoning process through which they arrived at their complex, deep understandings. Shortcuts become invisible. In an educational setting, this phenomenon is called ldquocurse of knowledgerdquo. It describes how being an expert in something may make it more difficult to infer what a novice requires in order to develop a deep, working knowledge of engineering and scientific content. In the paper, the authors explore potential faculty development strategies to increase awareness of the ldquocurse of knowledgerdquo and offer approaches through which faculty can use their expertise for effective teaching. Several approaches are offered: (i) principles to make messages sticky, (ii) developing more reflective approaches to understanding learning and teaching, (iii) encouraging construction of teaching portfolios, and (iv) ascertaining knowledge that students have at the beginning and throughout a course.","","","10.1109/FIE.2008.4720529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4720529","Faculty development;curse of knowledge;prior knowledge;novice/expert","Education;Knowledge engineering;Brain;Portfolios;Educational products;Educational programs;Counting circuits;Economic forecasting;Information analysis;Fingers","educational technology;expert systems;inference mechanisms;teaching","faculty development strategy;educational inference ladder;reasoning process;educational setting;curse of knowledge;working knowledge;teaching","","","21","","","","","IEEE","IEEE Conferences"
"Interdisciplinary and international contributions to research on biological effects of electromagnetic waves: Past performances and future challenges","C. C. Johnson","Department of Bioengineering, University of Utah, Salt Lake City, Utah 84112","Radio Science","","1979","14","1","1","4","From lessons learned in the late 1960s and early 1970s, skilled teams of interdisciplinary investigators have formed that are making technical and scientific contributions to knowledge of the biological response to non-ionizing electromagnetic radiations. Examples of technological advances in the US and other Western nations are nonperturbing thermal sensors, and dosimeters for measuring whole-body absorption of energy and for determining differential uptake of energy in tissues of interest. These advances have enabled considerable gains in knowledge and prediction of energy capture by human and infrahuman bodies as functions of wavelength and orientation of an object in the field. Complementing these advances are those by Eastern investigators, who have performed many epidemiological surveys and have pioneered studies of behavioral and nervous reactions to long-term, low-level irradiation. The resulting accretion of data, including those from international programs of scientific exchange, will help provide a sound basis for standards of safety and for beneficial applications of radio frequency energy. Especially promising in the area of medicine are microwave techniques for non-invasive diagnostic “imaging” of deep tissues, and for treatment of cancer.","","","10.1029/RS014i001p00001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7768622","","Temperature measurement;Radiation effects;Microwave theory and techniques;Electromagnetic scattering;Dosimetry;Biological system modeling","","","","","","","","","","AGU","AGU Journals"
"Pulp Fibre Recognition Expert System Based on Neural Network","Yin-Ping LV; Shu-Bo Qiu; Bin Yuan","Automation Lab, Shandong Institute of Light Industry, Ji'nan, China; Automation Lab, Shandong Institute of Light Industry, Ji'nan, China; Automation Lab, Shandong Institute of Light Industry, Ji'nan, China","2007 International Conference on Wavelet Analysis and Pattern Recognition","","2007","2","","788","792","The characteristics of pulp fibre influence the final qualities of paper production, but the phenomenon of intersectant, curled and bifurcate of the pulp fibre is very familiar, as a result the routine methods can hardly achieve the analysis and recognition of complex pulp fibre image preferably. The paper introduces the basic principle, structure and recognition tactics of the pulp fibre recognition artificial intelligence expert system based on neural network. According to the characters of pulp fibre, it distinguishes from different levels, The system start the fleet repository to analyze the input simple fibre character, then the system will start the deep repository of expert system to get the result of complex fiber character. From the parallel processing and oneself learning of neural network, it overcomes some insufficiency of traditional recognition methods, obtaining preferable recognition effect.","","","10.1109/ICWAPR.2007.4420776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4420776","Pulp fibre;neural network;expert system;repositor","Expert systems;Neural networks;Production;Bifurcation;Image analysis;Character recognition;Image recognition;Artificial intelligence;Artificial neural networks;Parallel processing","expert systems;image recognition;neural nets;paper industry","pulp fibre image recognition;expert system;neural network;paper production;artificial intelligence;parallel processing","","","12","","","","","IEEE","IEEE Conferences"
"A method of determining accurate range capability for multispectral infrared sensors using simple modeling techniques","R. Haren","Air Force Res. Lab., Wright Patterson AFB, OH, USA","Proceedings of the IEEE 1998 National Aerospace and Electronics Conference. NAECON 1998. Celebrating 50 Years (Cat. No.98CH36185)","","1998","","","287","294","The Multispectral Air-to-Air Inhouse Feasibility Study has been chartered to adapt the lessons learned from the Brassboard Airborne Multispectral Sensor System Specification (BAMS) program (contract F33615-93-C-1267) from the air-to-ground scenario to the air-to-air search and track scenario. This is an interim report in an investigation of the feasibility of air-to-air multispectral techniques that will generate the basis for a planned follow-on effort. The BAMS effort is developing the capability to detect ground targets in deep-hide and under camouflage by exploiting the spectral characteristics of the target. These same benefits should be adaptable for aerial search. This method of detection is more immune to low contrast or high clutter than a broadband sensor, and allows the use of larger pixels which translates into a much larger search volume. The downside is that the smaller wavebands inherent to multispectral sensors results in a smaller number of collected photons limiting the overall range capability. However, it is expected that multispectral sensors will have a distinct advantage over broadband sensors in the look-down scenario where the background is highly cluttered and the target is low contrast This scenario will be used for a direct comparison between the two sensor approaches. The methodology for determining the detection range capabilities for broadband and multispectral sensors is presented in this paper along with a summary of the approach for determining the expected performance of multispectral aerial search sensors.","","","10.1109/NAECON.1998.710129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=710129","","Infrared sensors;Sensor phenomena and characterization;Atmospheric modeling;Aircraft;Magnesium compounds;Target tracking;Infrared detectors;Electrooptic devices;Noise level;Signal to noise ratio","infrared detectors;military equipment;data acquisition;aircraft instrumentation","multispectral infrared sensors;modeling;air-to-ground scenario;air-to-air scenario;search and track;multispectral techniques;ground targets;spectral characteristics;aerial search;broadband sensor;multispectral sensors;broadband sensors","","","2","","","","","IEEE","IEEE Conferences"
"Tutorial 4: Web Services on Rails: Using Ruby and Rails for Web Services Development and Mashups","E. M. Maximilien; E. M. Maximilien","IBM Almaden Res. Center, San Jose, CA; IBM Almaden Res. Center, San Jose, CA","2006 IEEE International Conference on Web Services (ICWS'06)","","2006","","","xliii","xliii","One of the interesting aspects of the Web 2.0 'evolution' is the wide-availability of various Web applications as APIs or Web services. These APIs expose informational services on the Web and take many form of remote invocation of functions using standard Web protocols and XML for data representations, e.g., REST, SOAP/WSDL, XML-RPC, and other approaches. The services (or APIs) are also usually accompanied by user facing Web applications for human-consumption. Canonical examples are Google Maps, Yahoo! Flykr and del.icio.us, EVDB's Eventful's application and API, Amazon.com's S3, ECS, Alexa, and many others. The Ruby programming language and its Rails framework are ideal for programming Web applications and services in the Web 2.0. Ruby's modern and dynamic features make it an excellent language for rapid prototyping and integration of various Web services. Rails' superb support for rapid Web application development, database access, and AJAX, make it well suited for creating front-ends and back-ends to the next generation of Web applications and services. In this tutorial we will take a hands-on deep-dive into the Ruby and Rails platform and learn how they can be used to: (1) create Web applications backed by a relational database, (2) consume Web services, (3) create and deploy APIs or Web services, and (4) mashup of existing Web services and applications. No a priori knowledge of Ruby or Rails is required - although some programming in a modern OO language and Web application development are definite plus","","","10.1109/ICWS.2006.139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4032003","","","application program interfaces;high level languages;Web services","Web services;Web protocols;XML;Ruby programming language;Rails framework;API","","","","","","","","IEEE","IEEE Conferences"
"Demonstration of wireless data harvesting from a subsea node using a “ship of opportunity”","N. E. Farr; J. D. Ware; C. T. Pontbriand; M. A. Tivey","Applied Ocean Physics and Engineering Department, USA; Applied Ocean Physics and Engineering Department, USA; Applied Ocean Physics and Engineering Department, USA; Geology and Geophysics Department, Woods Hole Oceanographic Institution, MA 02543 U.S.A.","2013 OCEANS - San Diego","","2013","","","1","5","The optical communications group at Woods Hole Oceanographic Institution has demonstrated wireless optical transmission of video for the purpose of performing tasks using the ROV Jason as well as the offload of data from a seafloor instrument to a surface vessel using a lowered optical telemetry system (OTS). Both of these efforts are based on the same optical telemetry concept designed for high bandwidth, deep water, and 100+ meter range operations. To demonstrate the basic capabilities of data harvesting from a seafloor node, we installed optical modems at two seafloor CORK borehole observatories (CORK 857D and CORK 1025C) in the northeast Pacific in 2012 using ROV Jason. The seafloor optical modems enable remote data offload directly to the surface without the need for a submersible. The original concept of the demonstration was to revisit the installed CORK optical modems after a year-long deployment in order to test an OTS lowered by wire from a ship and to utilize the autonomous underwater vehicle (AUV) Sentry for a remote data off-load. Due to scheduling issues related to the submersible Alvin program and shiptime, we were unable to field the experiment as first conceived. However, we were fortunate to obtain a short amount of shiptime on a research vessel with modest capabilities in terms of station keeping - i.e., no dynamic positioning, no bow thruster, and no ultrashort baseline (USBL) navigation - in order to download data after a year-long deployment. In this paper, we report on the successful data harvesting mission from two seafloor CORK observatory nodes using a “ship of opportunity.” The lessons learned from this exercise will inform our next scheduled trip in 2014 to use AUV Sentry or similar “mobile platforms” for future remote data downloads.","","","10.23919/OCEANS.2013.6740998","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6740998","underwater optical communications;freespace;optical modem;underwater wireless communications","Modems;Optical sensors;Optical fiber communication;High-speed optical techniques;Optical receivers;Optical imaging;Acoustics","autonomous underwater vehicles;light transmission;modems;optical fibre telemetry;underwater optical wireless communication","mobile platform;AUV Sentry;seafloor CORK observatory node;shiptime;submersible Alvin program;autonomous underwater vehicle;OTS;remote data offload;ROV Jason;northeast Pacific;CORK 1025C;CORK 857D;seafloor CORK borehole;optical modem;seafloor node;optical telemetry system;seafloor instrument;ROV Jason;wireless optical transmission;Woods Hole Oceanographic Institution;optical communication;ship of opportunity;subsea node;wireless data harvesting","","","8","","","","","IEEE","IEEE Conferences"
"Exploring relationship between symbol creation/understanding and embodiment: Effect of adjective in communication among agents","Tomoyo Inoue; Masayuki Otani; Kiyohiko Hattori; Keiki Takadama","The University of Electro Communications Tokyo, Japan; The University of Electro Communications Tokyo, Japan; The University of Electro Communications Tokyo, Japan; The University of Electro Communications Tokyo, Japan","2009 ICCAS-SICE","","2009","","","1168","1173","This paper explores the agent model that call learn symbols including an adjective in addition to a noun for advanced communication and investigates the relationship between the symbol understanding and the embodiment of an agent. Intensive simulations result on the naming game has revealed the following implications: (1) the effectiveness of using an adjective differs according to the body of the agents. the agents having ambiguous perception can roughly recognize the objects and communicate each other, while the agents having sensitive perception fail to distinct the objects by using the color and shape information of the objects, which suggests that the features of perception in the agents are critical to build the artifact that can communicate each other: and (2) the level of symbol understanding can be roughly categorized in four level, this enable us to understand the deep communication that cannot be understood from the superficial communication provided by the conventional model.","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5335046","symbol creation/understanding;language game;communication;multi-agent simulation","Shape","feature extraction;image classification;image colour analysis;multi-robot systems;object recognition;shape recognition","symbol creation/understanding;agent communication;naming game model;ambiguous perception;object recognition;color-shape information;agent embodiment","","","6","","","","","IEEE","IEEE Conferences"
"The Analysis of Several Common Easily Confused Basic Concepts in Unary Function Calculus","Z. C. Xia; Y. Ying; X. C. Yu; C. W. Li","Coll. of Light Ind., Hebei Polytech. Univ., Tangshan, China; LiRen Coll., YanShan Univ., Qinhuangdao, China; Hebei Normal Univ. of Sci. & Technol., Qinhuangdao, China; Coll. of Light Ind., Hebei Polytech. Univ., Tangshan, China","2010 Asia-Pacific Conference on Wearable Computing Systems","","2010","","","291","294","In this paper, some counter-examples are given to analyze deeply several common easily confused basic concepts and theories in unary function calculus. Through the examples, it can seen that we must truly understand the basic concepts of advanced mathematics. In order to learn higher mathematics better; it needs us to have a deep understanding about the concept in unary function calculus. In this paper, a number of counter-examples are given to intensify these basic concepts and theories, and the authors gives some explanations for the concept of several common mistakes.","","","10.1109/APWCS.2010.80","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5481131","Derivative;Extremum;Integral","Calculus;Mathematics;Economic forecasting;Educational institutions;Computer industry;Wearable computers;Physics;Astronomy;Error correction","calculus;mathematical analysis","unary function calculus;advanced mathematics concept","","","5","","","","","IEEE","IEEE Conferences"
"Cognitive Radar for Microwave Breast Cancer Detection - A Simulation Study","P. Arnold; J. Moll; V. Krozer","Goethe University of Frankfurt, Department of Physics, Terahertz Photonics Group, Max-von-Laue-Strasse 1, 60438 Frankfurt am Main (Germany; Goethe University of Frankfurt, Department of Physics, Terahertz Photonics Group, Max-von-Laue-Strasse 1, 60438 Frankfurt am Main (Germany; Goethe University of Frankfurt, Department of Physics, Terahertz Photonics Group, Max-von-Laue-Strasse 1, 60438 Frankfurt am Main (Germany","GeMiC 2014; German Microwave Conference","","2014","","","1","4","Microwave imaging is a promising technology for breast cancer detection since it provides independent information about malignant tissue compared to ultrasound or X-ray mammography. Since the tumour can occur close to the surface or deep within the tissue it can be advantageous to alter the excitation signal adaptively for higher detection probability. The contribution of this paper is to investigate on a simulation basis how the adaptation of the excitation waveform in a cognitive radar (CR) framework can improve the detection of breast cancer in the sense of an automatic self-learning frequency adjustment.","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6775109","","","","","","","","","","","","VDE","VDE Conferences"
"Parse reranking for domain-adaptative relation extraction","F. Xu; H. Li; Y. Zhang; H. Uszkoreit; S. Krause","NA; NA; NA; NA; NA","Journal of Logic and Computation","","2014","24","2","413","431","The article demonstrates how generic parsers in a minimally supervised information extraction framework can be adapted to a given task and domain for relation extraction (RE). For the experiments, two parsers that deliver n-best readings are included: (1) a generic deep-linguistic parser (PET) with a largely hand-crafted head-driven phrase structure grammar for English (ERG); (2) a generic statistical parser (Stanford Parser) trained on the Penn Treebank. It will be shown how the estimated confidence of RE rules learned from the n-best parses can be exploited for parse reranking for both parsers. The acquired reranking model improves the performance of RE in both training and test phases with the new first parses. The obtained significant boost of recall does not come from an overall gain in parsing performance but from an application-driven selection of parses that are best suited for the RE task. Since the readings best suited for the successful extraction of rules and instances are often not the readings favoured by a regular parser evaluation, generic parsing accuracy actually decreases. The novel method for task-specific parse reranking does not require any annotated data beyond the semantic seed, which is needed anyway for the RE task.","","","10.1093/logcom/exs055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8200098","","","","","","","","","","","","OUP","OUP Journals"
