"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Social restricted Boltzmann Machine: Human behavior prediction in health social networks","N. Phan; D. Dou; B. Piniewski; D. Kil","University of Oregon, Eugene, OR, USA; University of Oregon, Eugene, OR, USA; PeaceHealth Laboratories, Vancouver, WA, USA; HealthMantic Inc., Los Altos, CA, USA","2015 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM)","","2015","","","424","431","Modeling and predicting human behaviors, such as the activity level and intensity, is the key to prevent the cascades of obesity, and help spread wellness and healthy behavior in a social network. The user diversity, dynamic behaviors, and hidden social influences make the problem more challenging. In this work, we propose a deep learning model named Social Restricted Boltzmann Machine (SRBM) for human behavior modeling and prediction in health social networks. In the proposed SRBM model, we naturally incorporate self-motivation, implicit and explicit social influences, and environmental events together into three layers which are historical, visible, and hidden layers. The interactions among these behavior determinants are naturally simulated through parameters connecting these layers together. The contrastive divergence and back-propagation algorithms are employed for training the model. A comprehensive experiment on real and synthetic data has shown the great effectiveness of our deep learning model compared with conventional methods.","","","10.1145/2808797.2809307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7403573","","Social network services;Predictive models;Obesity;Machine learning;Laboratories;Data models","backpropagation;behavioural sciences computing;Boltzmann machines;health care;medical computing;social networking (online)","social restricted Boltzmann machine;human behavior prediction;health social networks;human behavior modeling;user diversity;dynamic behaviors;hidden social influences;deep learning model;SRBM;contrastive divergence;back-propagation algorithms","","2","25","","","","","IEEE","IEEE Conferences"
"Intelligent bearing fault monitoring system using support vector machine and wavelet packet decomposition for induction motors","H. O. Vishwakarma; K. S. Sajan; B. Maheshwari; Y. D. Dhiman","NA; NA; NA; NA","2015 International Conference on Power and Advanced Control Engineering (ICPACE)","","2015","","","339","343","In this paper an intelligent condition monitoring of induction motor based on the wavelet packet decomposition and time domain features have been presented. The classification has been done using the support vector machine (SVM) on the basis of statistical learning theory. The data has been collected on a 10 HP induction motor in the lab having different bearing defects using piezoelectric type accelerometer. The signal is then processed to extract the time domain and wavelet features. Wavelet packet decomposition is used to extract the features from time-frequency domain. In this work, 3rd level wavelet packet decomposition has been considered. The experimental results shows that the classification of the bearing faults of the induction motor based on wavelet packet decomposition and time domain features and pattern recognition using support vector machine provides a new approach for intelligent bearing fault diagnosis of induction motor. GUI using MATLAB is developed for the work to make it more users friendly.","","","10.1109/ICPACE.2015.7274969","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7274969","Bearing faults;Kernel function;Segmentation;SVM;Wavelet Packet Decomposition","Feature extraction;Time-frequency analysis;Support vector machines;Reliability;Frequency conversion;Time-domain analysis;Wavelet domain","condition monitoring;induction motors;pattern recognition;support vector machines","intelligent bearing fault monitoring system;support vector machine;wavelet packet decomposition;induction motors;intelligent condition monitoring;time domain features;SVM;statistical learning theory;piezoelectric type accelerometer;wavelet features;time-frequency domain;pattern recognition;GUI;MATLAB;power 10 hp","","3","20","","","","","IEEE","IEEE Conferences"
"Memory and Information Processing in Neuromorphic Systems","G. Indiveri; S. Liu","Inst. of Neuroinf., Univ. & ETH Zurich, Zurich, Switzerland; Inst. of Neuroinf., Univ. & ETH Zurich, Zurich, Switzerland","Proceedings of the IEEE","","2015","103","8","1379","1397","A striking difference between brain-inspired neuromorphic processors and current von Neumann processor architectures is the way in which memory and processing is organized. As information and communication technologies continue to address the need for increased computational power through the increase of cores within a digital processor, neuromorphic engineers and scientists can complement this need by building processor architectures where memory is distributed with the processing. In this paper, we present a survey of brain-inspired processor architectures that support models of cortical networks and deep neural networks. These architectures range from serial clocked implementations of multineuron systems to massively parallel asynchronous ones and from purely digital systems to mixed analog/digital systems which implement more biological-like models of neurons and synapses together with a suite of adaptation and learning mechanisms analogous to the ones found in biological nervous systems. We describe the advantages of the different approaches being pursued and present the challenges that need to be addressed for building artificial neural processing systems that can display the richness of behaviors seen in biological systems.","","","10.1109/JPROC.2015.2444094","European Union European Research Council; EU Future and Emerging Technologies; Swiss National Foundation Stochastic Event Inference Processor; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7159144","Convolutional networks;deep neural networks (DNNs);event-based computation;learning;massively parallel;memristor;neuromorphic computing;plasticity;VLSI;spike-timing-dependent plasticity (STDP);spiking neural network (SNN);von Neumann bottleneck","Neuromorphics;Computer architecture;Neurons;Biological neural networks;Field programmable gate arrays;Program processors;Information processing;Memory management;Brain modeling","neural nets;storage management","information processing;brain-inspired processor architectures;cortical networks;deep neural networks;multineuron systems serial clocked implementations;massively parallel asynchronous systems;purely digital systems;mixed analog-digital systems;biological nervous systems;artificial neural processing systems;memory processing","","195","167","","","","","IEEE","IEEE Journals"
"Distributed sparse HMAX model","Yulong Wang; Qingtian Zhang; Xiaolin Hu","Tsinghua National Laboratory for Information Science and Technology (TNList), Department of Computer Science and Technology, Tsinghua University, Beijing 100084, China; Tsinghua National Laboratory for Information Science and Technology (TNList), Department of Computer Science and Technology, Tsinghua University, Beijing 100084, China; Tsinghua National Laboratory for Information Science and Technology (TNList), Department of Computer Science and Technology, Tsinghua University, Beijing 100084, China","2015 Chinese Automation Congress (CAC)","","2015","","","740","745","HMAX is a neuroscience-inspired deep learning model, which consists of alternating S layers and C layers, mimicking the functional mechanism of the ventral visual pathway of primates. Recently, sparse coding is introduced to the framework of HMAX for learning the S layer bases, leading to semantic features of natural images. However, when processing large scale datasets, the sparse HMAX is beset with large time and memory consumption during both training and testing. In this paper, we present a distributed algorithm to parallelize the sparse coding in S layers. Experiments on a cluster with eight nodes verify that the algorithm can also learn higher level semantic representations of objects but with much higher efficiency than the original model. The acceleration rate is linearly proportional to the number of nodes, which shows the good scalability of the proposed method.","","","10.1109/CAC.2015.7382596","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7382596","","Visualization;Prototypes;Memory management","compressed sensing;image coding;learning (artificial intelligence)","distributed sparse HMAX model;neuroscience-inspired deep learning model;alternating S layers;alternating C layers;primates ventral visual pathway;sparse coding;natural image semantic features","","","26","","","","","IEEE","IEEE Conferences"
"Evolving engineering education for social innovation and humanitarian impact — Lessons learned across a range of models","M. K. Ravel; B. Linder; W. C. Oakes; C. B. Zoltowski","Affordable Design and Entrepreneurship Program, Olin College of Engineering, Needham, MA, U.S.A.; Affordable Design and Entrepreneurship Program, Olin College of Engineering, Needham, MA, U.S.A.; EPICS Program, Purdue University, W. Lafayette, IN, U.S.A.; EPICS Program, Purdue University, W. Lafayette, IN, U.S.A.","2015 IEEE Global Humanitarian Technology Conference (GHTC)","","2015","","","169","176","Engineering and science education is on a trajectory in which core domain knowledge is complemented by the economic and human dimensions of technology. Adding these dimensions can attract a broader range of students to technical careers while also producing more socially conscious innovators. There is growing interest in learning models that can combine technology and community engagement for exposing students to economic and human impacts. This paper outlines lessons learned from two different institutions with programs giving students deep experiences in community-based, technical design projects across both domestic and international environments. One program has grown within a large established university for almost two decades with an emphasis on engineering applied towards community-based design, and has scaled to over 20 universities. The other program emphasizes global collaboration and has been running for five years at a small, private engineering college with a focus on the intersection of engineering, entrepreneurship and society. Highlighting common elements of the two programs gives insights into how to introduce and sustain such education models. We present the lessons learned in critical areas such as curriculum and credit, institutional context, community partnering, faculty development, student preparation and assessment, development processes, project selection, project operations, team organization, advisor roles, and mentoring.","","","10.1109/GHTC.2015.7343969","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7343969","engineering;education;learning models;social innovation;entrepreneurship;community engagement;humanitarian impact;social ventures;faculty development;project selection;team formation;student preparation","Entrepreneurship;Organizations;Thumb;Engineering education;Biological system modeling","computer aided instruction;educational institutions;socio-economic effects","engineering education;social innovation;humanitarian impact;science education;community-based project;technical design project;global collaboration;private engineering college;entrepreneurship;society;institutional context;community partnering;faculty development;student preparation;project selection;project operation;team organization","","","33","","","","","IEEE","IEEE Conferences"
"Machine learning for transient discovery in Pan-STARRS1 difference imaging","D. E. Wright; S. J. Smartt; K. W. Smith; P. Miller; R. Kotak; A. Rest; W. S. Burgett; K. C. Chambers; H. Flewelling; K. W. Hodapp; M. Huber; R. Jedicke; N. Kaiser; N. Metcalfe; P. A. Price; J. L. Tonry; R. J. Wainscoat; C. Waters","NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA","Monthly Notices of the Royal Astronomical Society","","2015","449","1","451","466","Efficient identification and follow-up of astronomical transients is hindered by the need for humans to manually select promising candidates from data streams that contain many false positives. These artefacts arise in the difference images that are produced by most major ground-based time-domain surveys with large format CCD cameras. This dependence on humans to reject bogus detections is unsustainable for next generation all-sky surveys and significant effort is now being invested to solve the problem computationally. In this paper, we explore a simple machine learning approach to real–bogus classification by constructing a training set from the image data of ∼32 000 real astrophysical transients and bogus detections from the Pan-STARRS1 Medium Deep Survey. We derive our feature representation from the pixel intensity values of a 20 × 20 pixel stamp around the centre of the candidates. This differs from previous work in that it works directly on the pixels rather than catalogued domain knowledge for feature design or selection. Three machine learning algorithms are trained (artificial neural networks, support vector machines and random forests) and their performances are tested on a held-out subset of 25 per cent of the training data. We find the best results from the random forest classifier and demonstrate that by accepting a false positive rate of 1 per cent, the classifier initially suggests a missed detection rate of around 10 per cent. However, we also find that a combination of bright star variability, nuclear transients and uncertainty in human labelling means that our best estimate of the missed detection rate is approximately 6 per cent.","","","10.1093/mnras/stv292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8211945","methods: data analysis;methods: statistical;techniques: image processing;surveys;supernovae: general","","","","","","","","","","","OUP","OUP Journals"
"Discovering the essence of Software Engineering an integrated game-based approach based on the SEMAT Essence specification","J. Pieper","IACS - Institute of Applied Computer Science, University of Applied Sciences Stralsund, Germany","2015 IEEE Global Engineering Education Conference (EDUCON)","","2015","","","939","947","Software processes and Software Engineering (SE) methods belong to those knowledge areas which are challenging to be taught intuitively accessible. The specification “Kernel and Language for Software Engineering Methods (Essence)” [1] claims to deliver an approach to consolidate all essential dimensions of SE-endeavors into an universal compact and actionable kernel. This paper describes the characteristics of the Essence specification with respect to its suitability for use in academic SE education where students get introduced to the world of SE methods and software processes. To enable a deep understanding of the Essence concepts in an academic setting a suitable approach is needed. The integrated approach presented in this paper introduces students stepwise into the concepts of Essence. It lets them explore the concepts in a virtual simulated game environment and finally deploy them in real world SE endeavors. Thereby an efficient and engaging learning arrangement supports the active construction of knowledge. It encourages active exploration, enables the viewing of the learning object from different perspectives and promotes articulation and reflection in social interchange early in the learning process. Key objectives of this approach are to sensitize students for the diversity of dimensions that have to be taken into account in a SE endeavor, to provide a valuable guidance for using SE methods inside and outside of their curriculum and to enable students to transfer their newly acquired knowledge to other contexts.","","","10.1109/EDUCON.2015.7096086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7096086","software engineering;software engineering education;software engineering practices;software engineering methods;software process;game-based learning;digital gamebased learning;simulation;software process simulation;SEMAT;Essence","Kernel;Software engineering;Context;Software systems;Engineering education;Conferences","computer aided instruction;computer games;computer science education;formal specification","software engineering;integrated game-based approach;SEMAT Essence specification;software processes;SE methods;academic SE education;virtual simulated game environment;social interchange;learning process","","5","22","","","","","IEEE","IEEE Conferences"
"Weakly-Supervised Structured Output Learning with Flexible and Latent Graphs Using High-Order Loss Functions","G. Carneiro; T. Peng; C. Bayer; N. Navab","Australian Centre for Visual Technol., Univ. of Adelaide, Adelaide, SA, Australia; Comput. Aided Med. Procedures, Tech. Univ. Munchen, Munich, Germany; Dept. of Radiat. Oncology, Tech. Univ. Munchen, Munich, Germany; Comput. Aided Med. Procedures, Tech. Univ. Munchen, Munich, Germany","2015 IEEE International Conference on Computer Vision (ICCV)","","2015","","","648","656","We introduce two new structured output models that use a latent graph, which is flexible in terms of the number of nodes and structure, where the training process minimises a high-order loss function using a weakly annotated training set. These models are developed in the context of microscopy imaging of malignant tumours, where the estimation of the number and proportion of classes of microcirculatory supply units (MCSU) is important in the assessment of the efficacy of common cancer treatments (an MCSU is a region of the tumour tissue supplied by a microvessel). The proposed methodologies take as input multimodal microscopy images of a tumour, and estimate the number and proportion of MCSU classes. This estimation is facilitated by the use of an underlying latent graph (not present in the manual annotations), where each MCSU is represented by a node in this graph, labelled with the MCSU class and image location. The training process uses the manual weak annotations available, consisting of the number of MCSU classes per training image, where the training objective is the minimisation of a high-order loss function based on the norm of the error between the manual and estimated annotations. One of the models proposed is based on a new flexible latent structure support vector machine (FLSSVM) and the other is based on a deep convolutional neural network (DCNN) model. Using a dataset of 89 weakly annotated pairs of multimodal images from eight tumours, we show that the quantitative results from DCNN are superior, but the qualitative results from FLSSVM are better and both display high correlation values regarding the number and proportion of MCSU classes compared to the manual annotations.","","","10.1109/ICCV.2015.81","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7410438","","Tumors;Training;Manuals;Cancer;Support vector machines;Microscopy;Computer vision","cancer;graph theory;medical image processing;neural nets;support vector machines;tumours","weakly-supervised structured output learning;flexible graph;latent graph;high-order loss function;microscopy imaging;malignant tumour;microcirculatory supply units;cancer treatment;flexible latent structure support vector machine;FLSSVM;deep convolutional neural network;DCNN model","","3","37","","","","","IEEE","IEEE Conferences"
"Building context-dependent DNN acoustic models using Kullback-Leibler divergence-based state tying","G. Gosztolya; T. Grósz; L. Tóth; D. Imseng","MTA-SZTE Research Group on Artificial Intelligence, Szeged, Hungary; MTA-SZTE Research Group on Artificial Intelligence, Szeged, Hungary; MTA-SZTE Research Group on Artificial Intelligence, Szeged, Hungary; Idiap Research Institute, Martigny, Switzerland","2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","","2015","","","4570","4574","Deep neural network (DNN) based speech recognizers have recently replaced Gaussian mixture (GMM) based systems as the state-of-the-art. HMM/DNN systems have kept many refinements of the HMM/GMM framework, even though some of these may be suboptimal for them. One such example is the creation of context-dependent tied states, for which an efficient decision tree state tying method exists. The tied states used to train DNNs are usually obtained using the same tying algorithm, even though it is based on likelihoods of Gaussians. In this paper, we investigate an alternative state clustering method that uses the Kullback-Leibler (KL) divergence of DNN output vectors to build the decision tree. It has already been successfully applied within the framework of KL-HMM systems, and here we show that it is also beneficial for HMM/DNN hybrids. In a large vocabulary recognition task we report a 4% relative word error rate reduction using this state clustering method.","","","10.1109/ICASSP.2015.7178836","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7178836","Speech recognition;deep neural networks;state tying;Kullback-Leibler divergence","Hidden Markov models;Speech;Artificial neural networks;Context","acoustic signal processing;decision trees;Gaussian distribution;hidden Markov models;learning (artificial intelligence);pattern clustering;speech recognition","context-dependent DNN acoustic models;Kullback-Leibler divergence-based state tying method;deep neural network based speech recognizers;decision tree state tying method;state clustering method;DNN output vectors;KL-HMM systems;vocabulary recognition task;relative word error rate reduction","","1","19","","","","","IEEE","IEEE Conferences"
"Feature enhancement based on generative-discriminative hybrid approach with gmms and DNNS for noise robust speech recognition","M. Fujimoto; T. Nakatani","NTT Communication Science Laboratories, NTT Corporation, Japan; NTT Communication Science Laboratories, NTT Corporation, Japan","2015 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","","2015","","","5019","5023","This paper presents a technique that combines generative and discriminative approaches with Gaussian mixture models (GMMs) and deep neural networks (DNNs) for model-based feature enhancement. Typical model-based feature enhancement employs a generative model approach. The enhanced features are obtained by using the weighted sum of linear transformations given by each Gaussian component contained in GMMs and corresponding posterior probabilities. The computation of posterior probabilities is a crucial factor for this kind of feature enhancement, and can also be formulated as the class discrimination problem of observed noisy features. The prominent discriminability of DNNs is a well-known solution to this discrimination problem. Therefore, we propose the use of DNNs for computing posterior probabilities. The proposed method incorporates the benefit of the discriminative approach into the generative approach. For AURORA2 task evaluations, the proposed method provided noticeable improvements compared with results obtained using the conventional generative model approach.","","","10.1109/ICASSP.2015.7178926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7178926","feature enhancement;generative-discriminative hybrid approach;deep neural networks;unsupervised modeling","Speech;Speech recognition;Estimation;Computational modeling;Noise reduction","feature extraction;Gaussian processes;mixture models;probability;speech recognition;unsupervised learning","model-based feature enhancement;generative-discriminative hybrid approach;GMM;Gaussian mixture models;DNN;deep neural networks;noise robust speech recognition;weighted linear transformation sum;Gaussian component;posterior probability computation;discrimination problem;AURORA2 task evaluations;unsupervised modeling","","5","28","","","","","IEEE","IEEE Conferences"
"Better Exploiting OS-CNNs for Better Event Recognition in Images","L. Wang; Z. Wang; S. Guo; Y. Qiao","Shenzhen Key Lab. of CVPR, Shenzhen Inst. of Adv. Technol., Shenzhen, China; Shenzhen Key Lab. of CVPR, Shenzhen Inst. of Adv. Technol., Shenzhen, China; Shenzhen Key Lab. of CVPR, Shenzhen Inst. of Adv. Technol., Shenzhen, China; Shenzhen Key Lab. of CVPR, Shenzhen Inst. of Adv. Technol., Shenzhen, China","2015 IEEE International Conference on Computer Vision Workshop (ICCVW)","","2015","","","287","294","Event recognition from still images is one of the most important problems for image understanding. However, compared with object recognition and scene recognition, event recognition has received much less research attention in computer vision community. This paper addresses the problem of cultural event recognition in still images and focuses on applying deep learning methods on this problem. In particular, we utilize the successful architecture of Object-Scene Convolutional Neural Networks (OS-CNNs) to perform event recognition. OS-CNNs are composed of object nets and scene nets, which transfer the learned representations from the pre-trained models on large-scale object and scene recognition datasets, respectively. We propose four types of scenarios to explore OS-CNNs for event recognition by treating them as either ""end-to-end event predictors"" or ""generic feature extractors"". Our experimental results demonstrate that the global and local representations of OS-CNNs are complementary to each other. Finally, based on our investigation of OS-CNNs, we come up with a solution for the cultural event recognition track at the ICCV ChaLearn Looking at People (LAP) challenge 2015. Our team secures the third place at this challenge and our result is very close to the best performance.","","","10.1109/ICCVW.2015.46","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7406395","","Image recognition;Feature extraction;Cultural differences;Training;Object recognition;Neural networks;Computer vision","computer vision;feature extraction;learning (artificial intelligence);neural nets;object recognition","OS-CNN;event recognition;still images;image understanding;object recognition;scene recognition;computer vision community;cultural event recognition;deep learning methods;object-scene convolutional neural networks;end-to-end event predictors;generic feature extractors;ICCV ChaLearn Looking at People;LAP challenge","","5","28","","","","","IEEE","IEEE Conferences"
"Web-scale training for face identification","Y. Taigman; M. Yang; M. Ranzato; L. Wolf","Facebook AI Research, Menlo Park, CA 94025, USA; Facebook AI Research, Menlo Park, CA 94025, USA; Facebook AI Research, Menlo Park, CA 94025, USA; Tel Aviv University, Israel","2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","","2015","","","2746","2754","Scaling machine learning methods to very large datasets has attracted considerable attention in recent years, thanks to easy access to ubiquitous sensing and data from the web. We study face recognition and show that three distinct properties have surprising effects on the transferability of deep convolutional networks (CNN): (1) The bottleneck of the network serves as an important transfer learning regularizer, and (2) in contrast to the common wisdom, performance saturation may exist in CNN's (as the number of training samples grows); we propose a solution for alleviating this by replacing the naive random subsampling of the training set with a bootstrapping process. Moreover, (3) we find a link between the representation norm and the ability to discriminate in a target domain, which sheds lights on how such networks represent faces. Based on these discoveries, we are able to improve face recognition accuracy on the widely used LFW benchmark, both in the verification (1:1) and identification (1:N) protocols, and directly compare, for the first time, with the state of the art Commercially-Off-The-Shelf system and show a sizable leap in performance.","","","10.1109/CVPR.2015.7298891","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7298891","","Face;Training;Benchmark testing;Entropy;Face recognition;Accuracy;Protocols","face recognition;image representation;Internet;learning (artificial intelligence);neural nets","Web-scale training;face identification;machine learning methods;face recognition;deep convolutional networks;CNN;face representation;LFW benchmark;verification protocol;identification protocol;commercially-off-the-shelf system","","74","27","","","","","IEEE","IEEE Conferences"
"A Dynamic Convolutional Layer for short rangeweather prediction","B. Klein; L. Wolf; Y. Afek","The Blavatnik School of Computer Science, Tel Aviv University, Israel; The Blavatnik School of Computer Science, Tel Aviv University, Israel; The Blavatnik School of Computer Science, Tel Aviv University, Israel","2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)","","2015","","","4840","4848","We present a new deep network layer called “Dynamic Convolutional Layer” which is a generalization of the convolutional layer. The conventional convolutional layer uses filters that are learned during training and are held constant during testing. In contrast, the dynamic convolutional layer uses filters that will vary from input to input during testing. This is achieved by learning a function that maps the input to the filters. We apply the dynamic convolutional layer to the application of short range weather prediction and show performance improvements compared to other baselines.","","","10.1109/CVPR.2015.7299117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7299117","","Radar imaging;Weather forecasting;Training;Computer architecture;Convolutional codes;Image generation","geophysics computing;learning (artificial intelligence);neural nets;weather forecasting","short-range weather prediction;deep-network layer;filter learning;dynamic convolutional layer;performance improvement","","12","28","","","","","IEEE","IEEE Conferences"
"Design environment for hardware generation of SLFF neural network topologies with ELM training capability","J. Martínez-Villena; J. Francés-Víllora; A. Rosado-Muñoz; M. Bataller-Mompeán; J. Guerrero-Martínez; M. Wegrzyn; M. Adamski","GPDS. Dpt. Electronic Engineering. ETSE-School of Engineering. Universität de Valencia. 46100 Burjassot, Valencia. Spain; GPDS. Dpt. Electronic Engineering. ETSE-School of Engineering. Universität de Valencia. 46100 Burjassot, Valencia. Spain; GPDS. Dpt. Electronic Engineering. ETSE-School of Engineering. Universität de Valencia. 46100 Burjassot, Valencia. Spain; GPDS. Dpt. Electronic Engineering. ETSE-School of Engineering. Universität de Valencia. 46100 Burjassot, Valencia. Spain; GPDS. Dpt. Electronic Engineering. ETSE-School of Engineering. Universität de Valencia. 46100 Burjassot, Valencia. Spain; Institute of Computer Engineering and Electronics ul. Podgórna 50. 65-246 Zielona Góra, University of Zielona Góra. Poland; Institute of Computer Engineering and Electronics ul. Podgórna 50. 65-246 Zielona Góra, University of Zielona Góra. Poland","2015 IEEE 13th International Conference on Industrial Informatics (INDIN)","","2015","","","868","875","Extreme Learning Machine (ELM) is a noniterative training method suited for Single Layer Feed Forward Neural Networks (SLFF-NN). Typically, a hardware neural network is trained before implementation in order to avoid additional on-chip occupation, delay and performance degradation. However, ELM provides fixed-time learning capability and simplifies the process of re-training a neural network once implemented in hardware. This is an important issue in many applications where input data are continuously changing and a new training process must be launched very often, providing self-adaptation. This work describes a general SLFF-NN design environment to assist in the definition of neural network hardware implementation parameters including real-time ELM training. The software design environment uses initial user-provided input data with information about the type of problem: sample dataset and validated results, input fields, accuracy; and, together with simulation tools, recommends the optimum configuration for the neural topology and automatically generates synthesizable code for the hardware implementation tool. This is possible due to the design of parameter-dependent synthesis code and optimal hardware architecture design for both neural network and ELM training. Results show all the steps required to follow a successful design flow from the software tool to the final running device and, as an application example, the FPGA implementation for realtime detection of brain area in electrode positioning during a Deep Brain Stimulation (DBS) surgery is shown.","","","10.1109/INDIN.2015.7281850","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7281850","","Random access memory;Hardware;Training;Biological neural networks;Topology;Neurons;Artificial neural networks","feedforward neural nets;field programmable gate arrays;learning (artificial intelligence);software tools;topology","hardware generation;single layer feed forward neural network;SLFF neural network topology;SLFF-NN design environment;extreme learning machine;ELM training capability;neural network hardware implementation;parameter-dependent synthesis code;hardware architecture design;software tool;FPGA implementation;deep brain stimulation;DBS surgery","","","20","","","","","IEEE","IEEE Conferences"
"Accurate Segmentation of Cervical Cytoplasm and Nuclei Based on Multiscale Convolutional Network and Graph Partitioning","Y. Song; L. Zhang; S. Chen; D. Ni; B. Lei; T. Wang","Shenzhen University; Shenzhen University; Shenzhen University; Shenzhen University; National-Regional Key Technology Engineering Laboratory for Medical Ultrasound, Guangdong Key Laboratory for Biomedical Measurements and Ultrasound Imaging, Department of Biomedical Engineering, School of Medicine, Shenzhen University, Shenzhen, China; Shenzhen University","IEEE Transactions on Biomedical Engineering","","2015","62","10","2421","2433","In this paper, a multiscale convolutional network (MSCN) and graph-partitioning-based method is proposed for accurate segmentation of cervical cytoplasm and nuclei. Specifically, deep learning via the MSCN is explored to extract scale invariant features, and then, segment regions centered at each pixel. The coarse segmentation is refined by an automated graph partitioning method based on the pretrained feature. The texture, shape, and contextual information of the target objects are learned to localize the appearance of distinctive boundary, which is also explored to generate markers to split the touching nuclei. For further refinement of the segmentation, a coarse-to-fine nucleus segmentation framework is developed. The computational complexity of the segmentation is reduced by using superpixel instead of raw pixels. Extensive experimental results demonstrate that the proposed cervical nucleus cell segmentation delivers promising results and outperforms existing methods.","","","10.1109/TBME.2015.2430895","National Natural Science Foundation of China; 48th Scientific Research Foundation for the Returned Overseas Chinese Scholars; National Natural Science Foundation of Guangdong Province; Shenzhen Key Basic Research; Shenzhen-Hong Kong Innovation Circle Funding; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7103332","Cervical segmentation;multi-scale convolutional network;graph-partitioning;touching-cell splitting;coarse to fine;Cervical segmentation;coarse to fine;graph partitioning;multiscale convolutional network (MSCN);touching-cell splitting","Shape;Image segmentation;Computer architecture;Feature extraction;Microprocessors;Image edge detection;Image color analysis","biomedical optical imaging;cancer;cellular biophysics;computational complexity;feature extraction;image segmentation;image texture;learning (artificial intelligence);medical image processing","cervical cytoplasm segmentation;multiscale convolutional network;MSCN;deep learning;scale invariant feature extraction;coarse segmentation;automated graph partitioning method;pretrained feature;texture information;shape information;contextual information;target objects;coarse-to-fine nucleus segmentation framework;computational complexity;superpixel;raw pixels;cervical nucleus cell segmentation","Cell Nucleus;Cervix Uteri;Cytoplasm;Female;Histocytochemistry;Humans;Image Processing, Computer-Assisted;Microscopy","86","51","","","","","IEEE","IEEE Journals"
"Age and gender classification using convolutional neural networks","G. Levi; T. Hassncer","Department of Mathematics and Computer Science, The Open University of Israel, Israel; Department of Mathematics and Computer Science, The Open University of Israel, Israel","2015 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)","","2015","","","34","42","Automatic age and gender classification has become relevant to an increasing amount of applications, particularly since the rise of social platforms and social media. Nevertheless, performance of existing methods on real-world images is still significantly lacking, especially when compared to the tremendous leaps in performance recently reported for the related task of face recognition. In this paper we show that by learning representations through the use of deep-convolutional neural networks (CNN), a significant increase in performance can be obtained on these tasks. To this end, we propose a simple convolutional net architecture that can be used even when the amount of learning data is limited. We evaluate our method on the recent Adience benchmark for age and gender estimation and show it to dramatically outperform current state-of-the-art methods.","","","10.1109/CVPRW.2015.7301352","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7301352","","Face;Benchmark testing;Training;Estimation;Face recognition;Computer architecture;Neurons","face recognition;image classification;image representation;learning (artificial intelligence);neural net architecture;social networking (online);visual databases","automatic age classification;automatic gender classification;social platforms;social media;real-world images;face recognition;representation learning;deep-convolutional neural networks;CNN;convolutional net architecture;Adience benchmark","","254","56","","","","","IEEE","IEEE Conferences"
