"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Detecting disguised processes using application-behavior profiling","C. Vaas; J. Happa","Department of Computer Science, University of Oxford, UK; Department of Computer Science, University of Oxford, UK","2017 IEEE International Symposium on Technologies for Homeland Security (HST)","","2017","","","1","6","In order to avoid detection, malware can disguise itself as a legitimate program or hijack system processes to reach its goals. Commonly used signature-based Intrusion Detection Systems (IDS) struggle to distinguish between these processes and are thus only of limited use to detect such attacks. They also have the shortcoming that they need to be updated frequently to possess the latest malware definitions. This makes them inherently prone to missing novel attack techniques. Misuse detection IDSs however overcome this problem by maintaining a ground truth of normal application behavior while reporting deviations as anomalies. In our approach, we try to accomplish this by observing a process' memory consumption. This is for two reasons: We expect the readings to be less volatile in comparison to for instance network operations. Second, by breaking the problem down, we are able to investigate thoroughly while still laying the foundations for future expansion. We use the observations from a given host to train a machine learning algorithm. After an initial learning phase, we evaluate the model with readings from the application it has been trained on and other applications in order to assess its quality. Our results indicate that the efficacy of this method is highly dependent on parametrizing the machine learning algorithm appropriately. A large variance in accuracy with only slightly altered inputs confirms this suggestion. We finish with a discussion on deploying such an IDS at scale in a realistic scenario.","","","10.1109/THS.2017.7943508","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943508","","Training;Malware;Memory management;Data models;Intrusion detection;Time series analysis","invasive software;learning (artificial intelligence);program diagnostics;security of data","disguised processes detection;application-behavior profiling;malware detection;system process hijacking;used signature-based intrusion detection systems;IDS;malware definitions;normal application behavior ground truth;process memory consumption;machine learning algorithm parametrization","","3","31","","","","","IEEE","IEEE Conferences"
"Upgrading engine test cells for improved troubleshooting and diagnostics","M. J. Roemer; R. F. Orsagh; M. Schoeller; J. Scheid; R. Friend; W. Sotomayer","Impact Technol., LLC, Rochester, NY, USA; Impact Technol., LLC, Rochester, NY, USA; Impact Technol., LLC, Rochester, NY, USA; NA; NA; NA","Proceedings, IEEE Aerospace Conference","","2002","6","","6","6","Upgrading military engine test cells with advanced diagnostic and troubleshooting capabilities will play a critical role in increasing aircraft availability and test cell effectiveness while simultaneously reducing engine operating and maintenance costs. Sophisticated performance and mechanical anomaly detection and fault classification algorithms utilizing thermodynamic, statistical, and empirical engine models are now being implemented as part of a United States Air Force Advanced Test Cell Upgrade Initiative. Under this program, a comprehensive set of realtime and post-test diagnostic software modules, including sensor validation algorithms, performance fault classification techniques and vibration feature analysis are being developed. An automated troubleshooting guide is also being implemented to streamline the troubleshooting process for both inexperienced and experienced technicians. This artificial intelligence based tool enhances the conventional troubleshooting tree architecture by incorporating probability of occurrence statistics to optimize the troubleshooting path. This paper describes the development and implementation of the F404 engine test cell upgrade at the Jacksonville Naval Air Station.","","","10.1109/AERO.2002.1036142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1036142","","Engines;Testing;Military aircraft;Classification algorithms;Aircraft propulsion;Availability;Costs;Fault detection;Thermodynamics;Force sensors","aircraft testing;aerospace engines;military aircraft;military computing;artificial intelligence;automatic test equipment;aerospace computing","automated diagnostics;military engine test cell upgrading;aircraft availability;sensor validation algorithm;software module;F404 engine;performance fault classification;vibration feature analysis;automated troubleshooting;artificial intelligence","","4","13","","","","","IEEE","IEEE Conferences"
"FRIOD: A Deeply Integrated Feature-Rich Interactive System for Effective and Efficient Outlier Detection","X. Zhu; J. Zhang; H. Li; P. Fournier-Viger; J. C. Lin; L. Chang","School of Economics and Management, Nanjing University of Information Science and Technology, Nanjing, China; Faculty of Health, Engineering and Sciences, University of Southern Queensland, Toowoomba, QLD, Australia; Guangxi Key Laboratory of Trusted Software, Guilin University of Electronic Technology, Guilin, China; Shenzhen Gradate School, Harbin Institute of Technology, Shenzhen, China; Shenzhen Gradate School, Harbin Institute of Technology, Shenzhen, China; Guangxi Key Laboratory of Trusted Software, Guilin University of Electronic Technology, Guilin, China","IEEE Access","","2017","5","","25682","25695","In this paper, we propose an novel interactive outlier detection system called feature-rich interactive outlier detection (FRIOD), which features a deep integration of human interaction to improve detection performance and greatly streamline the detection process. A user-friendly interactive mechanism is developed to allow easy and intuitive user interaction in all the major stages of the underlying outlier detection algorithm which includes dense cell selection, location-aware distance thresholding, and final top outlier validation. By doing so, we can mitigate the major difficulty of the competitive outlier detection methods in specifying the key parameter values, such as the density and distance thresholds. An innovative optimization approach is also proposed to optimize the grid-based space partitioning, which is a critical step of FRIOD. Such optimization fully considers the high-quality outliers it detects with the aid of human interaction. The experimental evaluation demonstrates that FRIOD can improve the quality of the detected outliers and make the detection process more intuitive, effective, and efficient.","","","10.1109/ACCESS.2017.2771237","Priority Academic Program Development of Jiangsu Higher Education Institutions; Top-Notch Academic Programs Project of Jiangsu Higher Education Institutions; National Natural Science Foundation of China; Guangxi Key Laboratory of Trusted Software; Capacity Building Project for Young University Staff in Guangxi Province, Department of Education, Guangxi Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8101452","Outlier detection;space partitioning;human interaction;visualization","Anomaly detection;Feature extraction;Data visualization;Optimization;Data models;Partitioning algorithms;Australia","data mining;interactive systems;optimisation;user interfaces","FRIOD;deeply integrated feature-rich interactive system;effective outlier detection;efficient outlier detection;detection system;feature-rich interactive outlier detection;deep integration;human interaction;detection performance;detection process;user-friendly interactive mechanism;easy user interaction;intuitive user interaction;underlying outlier detection algorithm;location-aware distance thresholding;final top outlier validation;competitive outlier detection methods;distance thresholds;high-quality outliers;detected outliers","","1","41","","","","","IEEE","IEEE Journals"
"Tutorial T2A: Safe Autonomous Systems: Real-Time Error Detection and Correction in Safety-Critical Signal Processing and Control Algorithms","J. Abraham; A. Chatterjee","Dept. of Electr. & Comput. Eng., Univ. of Texas, Austin, TX, USA; Sch. of Electr. & Comput. Eng., Georgia Tech, Atlanta, GA, USA","2018 31st International Conference on VLSI Design and 2018 17th International Conference on Embedded Systems (VLSID)","","2018","","","xxxvii","xxxviii","While the last two decades have seen revolutions in computing and communications systems, the next few decades will see a revolution in the use of every-day robotics and artificial intelligence in broad societal applications. Examples of such systems include sensor networks, the smart power grid, self-driven cars and autonomous drones. Such systems are driven by signal processing, control and learning algorithms that process sensor data, actuate control functions and learn about the environment in which these systems operate. The trustworthiness and safety of such systems is of paramount importance and has significant impact on the commercial viability of the underlying technology. As a consequence, anomalies in system operation due to computation errors in on-board processors, degradation and failure of embedded sensors, actuators and electro-mechanical subsystems and unforeseen changes in their operation environment need to detected with minimum latency. Such anomalies also need to be mitigated in ways that ensure the safety of such systems under all possible failure scenarios. Many future systems will be selflearning in the field. It is necessary to ensure that such learning does not compromise the safety of all human personnel involved in the operation of such systems. To enable safe operation of such systems, the underlying hardware needs to be tuned in the field to maximize performance, reliability and error-resilience while minimizing power consumption. To enable such dynamic adaptation, device operating conditions and the onset of soft errors are sensed using post-manufacture and real-time checking mechanisms. These mechanisms rely on the use of built-in sensors and/or low-overhead function encoding techniques to detect anomalies in system functions. A key capability is that of being able to deduce multiple performance parameters of the system-under-test using compact optimized stimulus using learning algorithms. The sensors and function encodings assess the loss in performance of the relevant systems due to workload uncertainties, manufacturing process imperfections, soft errors and hardware malfunction and failures induced by electromechanical degradation. These are then mitigated through the use of algorithm-through-circuit level compensation techniques based on pre-deployment simulation and post-deployment self-learning. These techniques continuously trade off performance vs. power of the individual software and hardware modules in such a way as to deliver the end-to-end desired application level Quality of Service (QoS), while minimizing energy/power consumption and maximizing reliability and safety. Applications to signal processing, and control algorithms for example autonomous systems will be discussed.","","","10.1109/VLSID.2018.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8326883","","Signal processing algorithms;Robot sensing systems;Signal processing;Safety;Real-time systems;Hardware;Electrical engineering","control engineering computing;failure analysis;quality of service;radiation hardening (electronics);signal processing","safe autonomous systems;real-time error detection;safety-critical signal processing;communications systems;every-day robotics;artificial intelligence;sensor networks;smart power grid;self-driven cars;autonomous drones;learning algorithms;on-board processors;electro-mechanical subsystems;system-under-test;algorithm-through-circuit level compensation techniques;post-deployment self-learning;energy/power consumption","","","","","","","","IEEE","IEEE Conferences"
"Application of loop reduction to learning program behaviors for anomaly detection","Jidong Long; D. G. Schwartz; S. Stoecklin; M. K. Patel","Dept. of Comput. Sci., Florida State Univ., Tallahassee, FL, USA; Dept. of Comput. Sci., Florida State Univ., Tallahassee, FL, USA; Dept. of Comput. Sci., Florida State Univ., Tallahassee, FL, USA; NA","International Conference on Information Technology: Coding and Computing (ITCC'05) - Volume II","","2005","1","","691","696 Vol. 1","Evidence of some attacks can be manifested by abnormal sequences of system calls of programs. Most approaches that have been developed so far mainly concentrate on some program-specific behaviors and ignore some plain behaviors of programs. According to the concept of locality of reference, programs tend to spend most of their time on a few lines of code rather than other parts of the program. We use this finding to propose a method of loop reduction. A loop reduction algorithm, when applied to a series of system calls, eliminates redundant data. We did experiments for the comparison before and after loop reduction with the same detection approach. The preliminary results show that loop reduction improves the quality of training data by removing redundancy.","","","10.1109/ITCC.2005.88","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1428544","","Databases;Training data;Intrusion detection;Application software;Computer science;Drives;Computer security;Telecommunication traffic;Watches;Information technology","security of data;program compilers;program control structures;learning (artificial intelligence)","program behavior;anomaly detection;program-specific behaviors;loop reduction algorithm;redundant data elimination;training data","","","12","","","","","IEEE","IEEE Conferences"
"Community detection in Facebook with outlier recognition","H. N. Win; K. T. Lynn","University of Computer Studies, Mandalay, Myanmar; Faculty of Information Science, University of Computer Studies, Mandalay, Myanmar","2017 18th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)","","2017","","","155","159","Communities among users play the popular role for days of Social Network and the presence of groups of nodes that are high tightly connected with each other than with less links connected to nodes of different groups. So community detection algorithms are come to be the key to detect the user who are interact with each other in social media. However, there are still challenges in considering of some nodes have no any common node within the same group as well as some nodes have no any link to the other node. It can be used similarity measure based on neighborhood overlapping of nodes to organize communities and to identify outliers which cannot be grouped into any of the communities. In this paper, we detect communities and outliers from Edge Structure with neighborhood overlap by using nodes similarity. The result implies the best quality with modularity measurement which leads to more accurate communities as well as improved their density after removing outliers in the network structure.","","","10.1109/SNPD.2017.8022716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8022716","Social Network;community;outlier;modularity;density","Facebook;Image edge detection;Joining processes;Anomaly detection;Face recognition;Information science","social networking (online)","Facebook;outlier recognition;social network;community detection algorithms;social media;neighborhood overlapping;edge structure;nodes similarity;modularity measurement;network structure","","1","24","","","","","IEEE","IEEE Conferences"
"Time Series Anomaly Detection Based on GAN","Y. Sun; W. Yu; Y. Chen; A. Kadam","Power-train Vehicle Research and Development, Isuzu Technical Center of America,Plymouth,USA; Power-train Vehicle Research and Development, Isuzu Technical Center of America,Plymouth,USA; Power-train Vehicle Research and Development, Isuzu Technical Center of America,Plymouth,USA; Power-train Vehicle Research and Development, Isuzu Technical Center of America,Plymouth,USA","2019 Sixth International Conference on Social Networks Analysis, Management and Security (SNAMS)","","2019","","","375","382","Downtime reduction is one of the top priorities for commercial vehicles providers. The major reasons for long downtime include vehicle failures in the middle of the road or trips, prolonged service time due to lack of availability of parts and technician. Furthermore vehicle failures in the mid of the road trips pose danger to the nearby passing vehicles and pedestrians. Huge expenses are observed in the delayed repair due to the fact that failed parts can deteriorate other components. In order to prevent the risks of component failures and huge costs, a deep learning based system was implemented to provide predictive warning before the actual failure. A novel method has been proposed to mimic domain expert's abnormality detection process using GAN (Generative Adversarial Network): Generator in the GAN was used to generate expected normal behavior; discriminator was used to distinguish normal and abnormal behaviors. The prediction score of Machine Learning (ML)/Deep Learning (DL) of generated expected normal behavior, was used as a threshold. Real world Isuzu vehicle data was used to validate the complete pipeline, advanced warning capability was implemented, and validation was shown. A complete pipeline of infrastructure and software development were introduced in this paper.","","","10.1109/SNAMS.2019.8931714","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8931714","GAN;time series;anomaly detection;IoT;predictive maintenance","","","","","","17","","","","","IEEE","IEEE Conferences"
"In-network Self-Learning Algorithms for BEMS Through a Collaborative Fog Platform","Z. Shen; K. Yokota; J. Jin; A. Tagami; T. Higashino","KDDI Res., Inc., Japan; KDDI Res., Inc., Japan; Sch. of Software & Electr. Eng., Swinburne Univ. of Technol., Melbourne, VIC, Australia; KDDI Res., Inc., Japan; Grad. Sch. of Inf. Sci. & Technol., Osaka Univ., Suita, Japan","2018 IEEE 32nd International Conference on Advanced Information Networking and Applications (AINA)","","2018","","","1162","1169","Building Energy Management System (BEMS) is a vital approach in constructing a global energy-efficient environment. It can be operated by analyzing data collected from sensors located in designated indoor areas. The key is to improve the data processing results while reducing the total data processing/communication volume required in the whole Internet of Things (IoT) networks as much as possible. In this work, a novel in-network self-learning algorithm for BEMS through a collaborative Fog platform is proposed. In particular, we devise an emerging Fog computing enabled IoT network architecture, where most of data can be processed in the Sensor-to-Fog and Fog-to-Fog layers. Data processing on Cloud is only required if anomalous sensor data are detected, and thus, the energy consumption due to heavy data processing on Cloud will be significantly reduced. The proposed algorithm makes the best use of Fog node capability to realize distributed data collection and processing. Via Fog-to-Fog connections, it can examine the sensor data by collecting them from different search ranges, whose values are meanwhile optimized. Numerical experiments conducted in a real indoor environment demonstrate that our algorithm achieve a high prediction accuracy for anomaly detection even with relatively small sensor data for processing. The effectiveness of Fog node placement is also verified. The overall scheme is expected to be a feasible solution to construct a cost-effective IoT network to minimize energy consumption while maximizing the indoor user's comfort, from the perspective of achieving a high prediction accuracy in BEMS data monitoring.","","","10.1109/AINA.2018.00166","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8432368","Fog computing;Internet of Things;machine learning;sensor data processing;Building Energy Management System","Sensors;Data processing;Cloud computing;Edge computing;Buildings;Network architecture;Energy consumption","building management systems;distributed processing;energy conservation;energy management systems;indoor environment;Internet of Things;power consumption","building energy management system;data processing-communication volume;collaborative fog platform;global energy-efficient environment;designated indoor areas;in-network self-learning algorithm;IoT network architecture;anomalous sensor data;energy consumption;distributed data collection;indoor environment;cost-effective IoT network;BEMS data monitoring;sensor-to-fog layers;fog node placement;fog-to-fog connections;fog node capability;fog-to-fog layers;fog computing;Internet of Things networks","","3","20","","","","","IEEE","IEEE Conferences"
"The Deep Impact Test Benches - Two Spacecraft, Twice the Fun","P. J. Pingree","Jet Propulsion Laboratory, California Institute of Technology, 4800 Oak Grove Drive, M/S 198-326, Pasadena, CA 91109, 818-354-0587, Paula.J.Pingree@jpl.nasa.gov","2006 IEEE Aerospace Conference","","2006","","","1","9","The Jet Propulsion Laboratory's Deep Impact (DI) Project was a smashing success with its successful Impact and Flyby Encounter on July 4, 2005 (UTC). Deep Impact launched the flight system, consisting of two spacecraft, on January 12, 2005 for an Encounter with comet Tempel 1 just 6 months later. The two spacecraft, known as the Flyby and the Impactor, were separated 24 hours prior to Encounter, whereby the Impactor targeted itself to a collision course with Tempel 1 and the Flyby captured the event as it flew by the comet. Ball Aerospace and Technologies Corporation (BATC) located in Boulder, CO. was the system contractor for the Deep Impact spacecraft. BATC also developed the DI Test Benches. Test benches are developed by a flight project to provide an effective platform for developing flight software and mission sequences, to offload the flight system for pre-launch validation and verification efforts, and to reliably represent the flight system for development and anomaly resolution post-launch. The success of Deep Impact was heavily reliant on these valuable project resources. Developing and operating two spacecraft simultaneously required a unique test bench architecture that could support the various configurations of the DI mission. This paper presents an overview of the Deep Impact test bench architecture. The process and challenges of operating the test benches, specifically in testing Impactor sequences, are described. Lessons learned from the test bench experience on Deep Impact are shared","","","10.1109/AERO.2006.1656152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1656152","","Space vehicles;Propulsion;Laboratories;Space technology;Aerospace testing;Aerospace simulation;Paper technology;Software testing;System testing;Saturn","aerospace computing;aerospace control;aerospace simulation;aerospace testing;space vehicles","Deep Impact test benches;Jet Propulsion Laboratory;flight system;Flyby spacecraft;Impactor spacecraft","","2","5","","","","","IEEE","IEEE Conferences"
"ICCF: An Information-Centric Collaborative Fog Platform for Building Energy Management Systems","Z. Shen; T. Zhang; J. Jin; K. Yokota; A. Tagami; T. Higashino","KDDI Research, Inc., Fujimino, Japan; School of Software and Electrical Engineering, Swinburne University of Technology, Melbourne, VIC, Australia; School of Software and Electrical Engineering, Swinburne University of Technology, Melbourne, VIC, Australia; KDDI Research, Inc., Fujimino, Japan; KDDI Research, Inc., Fujimino, Japan; Graduate School of Information Science and Technology, Osaka University, Suita, Japan","IEEE Access","","2019","7","","40402","40415","In order to construct future large-scale Internet of Things (IoT) networks, Fog computing is a promising paradigm that brings big data processing capability, storage, and control from a remote cloud closer to the end users/things. However, the majority of prior studies have focused on the data connection to realize a vertical Cloud-Fog-devices' continuum. In this paper, we propose an information-centric collaborative Fog (ICCF) platform, empowered by a novel horizontal Fog-to-Fog layer. Specifically, the ICCF enhances sensor data processing performance by enabling horizontal data transfer in the Fog layer through connectionless name-based Fog-to-Fog data transmission. It utilizes the Fog node's distributed data processing power to achieve a satisfactory data processing performance, while communication with the Cloud is only required to report detected anomalies. Moreover, because the connectionless name-based scheme significantly reduces data connection overhead, this guarantees real-time communication and the ability of processing large-scale IoT data. Building energy management system (BEMS) for detecting abnormal sensor data is adopted as a case study to illustrate our design philosophy and, more importantly, to validate the advantages of the proposed ICCF by conducting a variety of experiments based on the sensor data collected from a real-world indoor environment.","","","10.1109/ACCESS.2019.2906645","“Research and Development of Innovative Network Technologies to Create the Future; Commissioned Research of National Institute of Information and Communications Technology (NICT), Japan; Australian Government Research Training Program Scholarship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8672574","Building energy management system;fog computing;information-centric networking;Internet of Things;machine learning;sensor data processing","Edge computing;Cloud computing;Buildings;Data processing;Energy management;Collaboration;Data communication","Big Data;building management systems;cloud computing;energy management systems;Internet of Things;wireless sensor networks","remote cloud;ICCF;sensor data processing performance;horizontal data transfer;connectionless name-based scheme;large-scale IoT data;abnormal sensor data;building energy management systems;data connection;information-centric collaborative fog platform;Internet of Things networks;fog computing;big data processing;vertical cloud-fog-devices continuum;horizontal fog-to-fog layer;connectionless name-based fog-to-fog data transmission;fog node distributed data processing power;anomalies detection","","1","34","","","","","IEEE","IEEE Journals"
"Detecting Pickpocketing Gangs on Buses with Smart Card Data","X. Zhao; Y. Zhang; H. Liu; S. Wang; Z. Qian; Y. Hu; B. Yin","Metropolitan Transportation, Beijing University of Technology, China; Information Technology, Beijing University of Technology, China; Beijing Transportation Information Center, Beijing Municipal Commission of Transport, China; Information Technology, Beijing University of Technology, China; Civil and Environmental Engineering, Carnegie Mellon University, Pittsburgh, Pennsylvania United States; Information Technology, Beijing University of Technology, China; Information Technology, Beijing University of Technology, China","IEEE Intelligent Transportation Systems Magazine","","2019","11","3","181","199","Detecting pickpocketing gangs on buses is critical for safety and public security department. Knowing this both in real time and from historical records would allow effective law enforcement and crime prevention. However, very little research has been devoted into identifying pickpocketing gangs in an automated and holistic manner. This research utilizes smart card data generated by bus riders to identify pickpocketing gangs, who possess distinct characteristics from regular passengers. Particularly, we create a dataset of 1,098 pickpockets among 4.06 million bus riders in August, 2015 in Beijing automatically and efficiently based on an efficient labeling model of outliers. This model examines anomaly of passengers using the so-called relative outlier cluster factor and local outlier factor. The proposed mobility patterns of pickpockets are then learned based on supervised classification. Pickpockets from the derived dataset form a pickpocketing network, which is modeled as a graph with vertices denoted as discrete pickpockets, and edge weight quantified by a combined similarity on mobility pattern, space and time. A graphbased Louvain algorithm is adopted to detect pickpocketing gangs. Experiments are conducted on SINA microblog data to verify the detected pickpocketing gangs identified by the proposed framework. Results show that the framework detects 63 pickpocketing gangs and verifies 34 gangs by microblogs, with recall value 0.85. Findings from this research can assist police and public safety departments in the city in taking pro-active actions to track down pickpocketing gangs.","","","10.1109/MITS.2019.2919525","Project of Beijing Municipal Education Commission; National Natural Science Foundation of China; Beijing Municipal Science and Technology Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8745669","","Smart cards;Spatiotemporal phenomena;Transportation;Labeling;Classification algorithms;Anomaly detection;Software","graph theory;learning (artificial intelligence);pattern clustering;road vehicles;smart cards;social networking (online)","smart card data;pickpocketing gangs detection;graph based Louvain algorithm;microblogs","","","42","","","","","IEEE","IEEE Magazines"
"CHARIOT - Towards a Continuous High-Level Adaptive Runtime Integration Testbed","C. M. Barnes; K. Bellman; J. Botev; A. Diaconescu; L. Esterle; C. Gruhl; C. Landauer; P. R. Lewis; P. R. Nelson; A. Stein; C. Stewart; S. Tomforde","Aston University, UK; Topcy House Consulting, USA; University of Luxembourg, Luxembourg; Telecom ParisTech, France; Aston University, UK; University of Kassel, Germany; Topcy House Consulting, USA; Aston University, UK; California State Polytechnic University, USA; University of Augsburg, Germany; Ohio State University, USA; University of Kassel, Germany","2019 IEEE 4th International Workshops on Foundations and Applications of Self* Systems (FAS*W)","","2019","","","52","55","Integrated networked systems sense a common environment, learn to navigate the environment and share their experiences. Sharing experiences simplifies learning, reducing costly trial and error in complex environments. However, integration produces dependencies that make constituent systems less robust to failures, unexpected outputs and performance anomalies. Even with APIs and reflective, self-aware techniques, system integration still requires expert programming and tuning. Self-integrating systems proposed in recent research automate integration, but can be challenging to validate at scale. We therefore propose CHARIOT, a common test environment to allow for different approaches and systems to be deployed, assessed and compared on a shared platform for the development of self-integrating systems. In this paper, we discuss the underlying requirements and challenges, potential metrics, and a system metamodel to accommodate these.","","","10.1109/FAS-W.2019.00026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8791947","System Integration;Testbed;Metamodel;Self Integration;Self Optimisation","Measurement;System integration;Runtime;Protocols;Adaptive systems;Complexity theory;Semantics","application program interfaces;computer networks;learning (artificial intelligence);software architecture","common test environment;shared platform;self-integrating systems;system metamodel;continuous high-level adaptive;integrated networked systems;common environment;CHARIOT;expert programming;system integration;performance anomalies;unexpected outputs;constituent systems;complex environments;costly trial;sharing experiences","","1","16","","","","","IEEE","IEEE Conferences"
"PID-Based Feature Weight Learning and Its Application in Intrusion Detection","Q. Quan; C. Yu-hua; W. Yue","Sch. of Comput. Eng. & Sci., Shanghai Univ., Shanghai, China; Sch. of Comput. Eng. & Sci., Shanghai Univ., Shanghai, China; Sch. of Comput. Eng. & Sci., Shanghai Univ., Shanghai, China","2009 WRI World Congress on Computer Science and Information Engineering","","2009","5","","570","574","In case-based reasoning (CBR), cases are generally represented by features. Different features have different importance, which are often described by weights. So how to adaptively learning weights of different features is a very key issue in CBR, which impact directly the quality and performance of case extraction. Currently, in most practical CBR systems, the feature weights are given by domain experts subjectively. In this paper, we propose a PID operator-based feature weight learning method based on the fundamental theory of the control system. PID-based feature weighting method is a self-adaptive method, which utilizing the similar neural network architecture to construct the case base. Through designing 3 kinds of adjusting operators: Proportional, integral and derivative operator (PID), and each operator with different properties: reactive, prudent and sensitive, we can adjust the feature weight from different point of views, such as the current adjust results, the history results or the last two results. In order to evaluate the effectiveness of the method, the experiment of network anomaly detection is conducted and the experimental results show that all 3 operators are effective which can converge the intrusion detection system into a stable state in relative small iterations.","","","10.1109/CSIE.2009.355","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5170599","PID operators;Feature Weight Learning;Intrusion Detection","Intrusion detection;Computer science;Application software;Three-term control;Learning systems;Control systems;Neural networks;History;Indexing;Costs","adaptive control;case-based reasoning;learning (artificial intelligence);learning systems;neurocontrollers;security of data;self-adjusting systems;stability;three-term control","PID-based feature weight learning method;intrusion detection system;case-based reasoning;CBR system;adaptively learning weight;domain expert;self-adaptive method;neural network architecture;proportional-integral-and-derivative operator;network anomaly detection;stable state","","","16","","","","","IEEE","IEEE Conferences"
"(CSDA) Mathematical Foundations","Peter B. Henderson","NA","(CSDA) Mathematical Foundations","","2012","","","","","This tutorial is part of a series of eLearning courses designed to help you prepare for the examination to become a Certified Software Development Associate (CSDA) or to learn more about specific software engineering topics. Courses in this series address one or more of the fifteen Knowledge Areas that comprise the Software Engineering Body of Knowledge - or SWEBOK, upon which the Certification Exam is based. This course is intended to assess your understanding of software requirements through inline quizzes and feedback. The CSDA credential is intended for graduating software engineers and entry-level software professionals and serves to bridge the gap between your educational experience and real-world work requirements. The mathematical fundamentals of software engineering provide the mathematical underpinnings for the construction of software products with desired attributes. They provide the mathematical foundations to model and facilitate reasoning about these products and their interrelations, as well as form the basis for a predictable design process.","","","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=EDP302","CSDA;SWEBOK;mathematics","Software development management;Knowledge engineering;Electronic learning;Mathematics;Certification;Software engineering;Tutorials","","","","","","","","","","IEEE","IEEE Courses"
"AntiPattren-based cloud ontology evaluation","F. Loukil; M. Rekik; K. Boukadi","University of Sfax, Tunisia; University of Sfax, Tunisia; University of Sfax, Tunisia","2016 IEEE/ACS 13th International Conference of Computer Systems and Applications (AICCSA)","","2016","","","1","8","Nowadays, cloud computing is an emerging technology thanks to its ability to provide on-demand computing services (hardware and software) with less description standardization effort. Multiple issues and challenges in discovering cloud services appear due to the lack of the cloud service description standardization. In fact, the existing cloud providers describe, their similar offered services in different ways. Thus, various existing works aim at standardizing the representation of cloud computing services while proposing ontologies. However, since the existing proposals were not evaluated, they might be less adopted and considered. Indeed, the ontology evaluation has a direct impact on its understandability and reusability. In this paper, we propose an evaluation approach to validate our proposed Cloud Service Ontology (CSO), to guarantee an adequate cloud service discovery. This paper contribution is threefold. First, it specifies a set of patterns and anti-patterns in order to evaluate CSO. Second, it defines an anti-pattern detection method based on SPARQL queries which provides a set of correction recommendations to help ontologists revise the ontology. Finally, some experiment tests were conducted in relation to: (i) the method efficiency and (ii) anti-pattern detection of design anomalies as well as taxonomic and domain errors within CSO.","","","10.1109/AICCSA.2016.7945776","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7945776","","Ontologies;Cloud computing;Redundancy;Virtual machining;Software as a service;Standards;Electronic mail","cloud computing;ontologies (artificial intelligence);query processing","cloud computing;on-demand computing services;cloud service description standardization;CSO evaluation;SPARQL queries;antipattern-based cloud ontology evaluation","","1","18","","","","","IEEE","IEEE Conferences"
"IEEE Standard Computer Dictionary: A Compilation of IEEE Standard Computer Glossaries","","","IEEE Std 610","","1991","","","1","217","Identifies terms currently in use in the computer field. Standard definitions for thoseterms are established. Compilation of IEEE Stds IEEE Std 1084, IEEE Std 610.2, IEEE Std 610.3, IEEE Std 610.4, IEEE Std 610.5 and IEEE Std 610.12","","","10.1109/IEEESTD.1991.106963","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=182763","terminology;computer;applications;glossary;definitions;dictionary;610","Terminology","glossaries","dictionary;glossary;computer field;definitions","","2","13","","","","","IEEE","IEEE Standards"
